cc,ucs,uc_count,ge_pattern,status,total_terms,total_units,over_2_years,units_term_1,units_term_2,units_term_3,units_term_4,units_term_5,units_term_6,error
los_angeles_pierce,UCB+UCSC,2,IGETC,success,5,63,True,15,15,15,15,3,0,
los_angeles_pierce,UCB+UCM,2,IGETC,success,4,57,False,15,15,15,12,0,0,
los_angeles_pierce,UCM+UCSC,2,IGETC,success,5,63,True,15,15,15,15,3,0,
los_angeles_pierce,UCI+UCLA+UCSD,3,IGETC,success,5,63,True,15,15,15,15,3,0,
los_angeles_pierce,UCLA+UCR+UCSD,3,IGETC,success,5,66,True,15,15,15,15,6,0,
los_angeles_pierce,UCLA+UCSB+UCSD,3,IGETC,success,5,66,True,15,15,15,15,6,0,
los_angeles_pierce,UCD+UCLA+UCSD,3,IGETC,success,5,69,True,15,15,15,15,9,0,
los_angeles_pierce,UCB+UCLA+UCSD,3,IGETC,success,5,63,True,15,15,15,15,3,0,
los_angeles_pierce,UCLA+UCSC+UCSD,3,IGETC,success,5,63,True,15,15,15,15,3,0,
los_angeles_pierce,UCLA+UCM+UCSD,3,IGETC,success,5,63,True,15,15,15,15,3,0,
los_angeles_pierce,UCI+UCR+UCSD,3,IGETC,success,5,63,True,15,15,15,15,3,0,
los_angeles_pierce,UCI+UCSB+UCSD,3,IGETC,success,5,66,True,15,15,15,15,6,0,
los_angeles_pierce,UCD+UCI+UCSD,3,IGETC,success,5,66,True,15,15,15,15,6,0,
los_angeles_pierce,UCB+UCI+UCSD,3,IGETC,success,5,63,True,15,15,15,15,3,0,
los_angeles_pierce,UCI+UCSC+UCSD,3,IGETC,success,4,60,False,15,15,15,15,0,0,
los_angeles_pierce,UCI+UCM+UCSD,3,IGETC,success,5,63,True,15,15,15,15,3,0,
los_angeles_pierce,UCR+UCSB+UCSD,3,IGETC,success,5,66,True,15,15,15,15,6,0,
los_angeles_pierce,UCD+UCR+UCSD,3,IGETC,success,5,66,True,15,15,15,15,6,0,
los_angeles_pierce,UCB+UCR+UCSD,3,IGETC,success,5,66,True,15,15,15,15,6,0,
los_angeles_pierce,UCR+UCSC+UCSD,3,IGETC,success,5,63,True,15,15,15,15,3,0,
los_angeles_pierce,UCM+UCR+UCSD,3,IGETC,success,5,66,True,15,15,15,15,6,0,
los_angeles_pierce,UCD+UCSB+UCSD,3,IGETC,success,5,69,True,15,15,15,15,9,0,
los_angeles_pierce,UCB+UCSB+UCSD,3,IGETC,success,5,66,True,15,15,15,15,6,0,
los_angeles_pierce,UCSB+UCSC+UCSD,3,IGETC,success,5,66,True,15,15,15,15,6,0,
los_angeles_pierce,UCM+UCSB+UCSD,3,IGETC,success,5,66,True,15,15,15,15,6,0,
los_angeles_pierce,UCB+UCD+UCSD,3,IGETC,success,5,69,True,15,15,15,15,9,0,
los_angeles_pierce,UCD+UCSC+UCSD,3,IGETC,success,5,63,True,15,15,15,15,3,0,
los_angeles_pierce,UCD+UCM+UCSD,3,IGETC,success,5,69,True,15,15,15,15,9,0,
los_angeles_pierce,UCB+UCSC+UCSD,3,IGETC,success,5,63,True,15,15,15,15,3,0,
los_angeles_pierce,UCB+UCM+UCSD,3,IGETC,success,5,63,True,15,15,15,15,3,0,
los_angeles_pierce,UCM+UCSC+UCSD,3,IGETC,success,5,63,True,15,15,15,15,3,0,
los_angeles_pierce,UCI+UCLA+UCR,3,IGETC,success,4,60,False,15,15,15,15,0,0,
los_angeles_pierce,UCI+UCLA+UCSB,3,IGETC,success,5,66,True,15,15,15,15,6,0,
los_angeles_pierce,UCD+UCI+UCLA,3,IGETC,success,5,69,True,15,15,15,15,9,0,
los_angeles_pierce,UCB+UCI+UCLA,3,IGETC,success,4,57,False,15,15,15,12,0,0,
los_angeles_pierce,UCI+UCLA+UCSC,3,IGETC,success,5,66,True,15,15,15,15,6,0,
los_angeles_pierce,UCI+UCLA+UCM,3,IGETC,success,4,60,False,15,15,15,15,0,0,
los_angeles_pierce,UCLA+UCR+UCSB,3,IGETC,success,5,66,True,15,15,15,15,6,0,
los_angeles_pierce,UCD+UCLA+UCR,3,IGETC,success,5,69,True,15,15,15,15,9,0,
los_angeles_pierce,UCB+UCLA+UCR,3,IGETC,success,4,60,False,15,15,15,15,0,0,
los_angeles_pierce,UCLA+UCR+UCSC,3,IGETC,success,5,69,True,15,15,15,15,9,0,
los_angeles_pierce,UCLA+UCM+UCR,3,IGETC,success,5,63,True,15,15,15,15,3,0,
los_angeles_pierce,UCD+UCLA+UCSB,3,IGETC,success,5,69,True,15,15,15,15,9,0,
los_angeles_pierce,UCB+UCLA+UCSB,3,IGETC,success,5,66,True,15,15,15,15,6,0,
los_angeles_pierce,UCLA+UCSB+UCSC,3,IGETC,success,5,69,True,15,15,15,15,9,0,
los_angeles_pierce,UCLA+UCM+UCSB,3,IGETC,success,5,66,True,15,15,15,15,6,0,
los_angeles_pierce,UCB+UCD+UCLA,3,IGETC,success,5,69,True,15,15,15,15,9,0,
los_angeles_pierce,UCD+UCLA+UCSC,3,IGETC,success,5,69,True,15,15,15,15,9,0,
los_angeles_pierce,UCD+UCLA+UCM,3,IGETC,success,5,69,True,15,15,15,15,9,0,
los_angeles_pierce,UCB+UCLA+UCSC,3,IGETC,success,5,66,True,15,15,15,15,6,0,
los_angeles_pierce,UCB+UCLA+UCM,3,IGETC,success,4,60,False,15,15,15,15,0,0,
los_angeles_pierce,UCLA+UCM+UCSC,3,IGETC,success,5,66,True,15,15,15,15,6,0,
los_angeles_pierce,UCI+UCR+UCSB,3,IGETC,success,5,63,True,15,15,15,15,3,0,
los_angeles_pierce,UCD+UCI+UCR,3,IGETC,success,5,63,True,15,15,15,15,3,0,
los_angeles_pierce,UCB+UCI+UCR,3,IGETC,success,4,60,False,15,15,15,15,0,0,
los_angeles_pierce,UCI+UCR+UCSC,3,IGETC,success,4,60,False,15,15,15,15,0,0,
los_angeles_pierce,UCI+UCM+UCR,3,IGETC,success,5,63,True,15,15,15,15,3,0,
los_angeles_pierce,UCD+UCI+UCSB,3,IGETC,success,5,69,True,15,15,15,15,9,0,
los_angeles_pierce,UCB+UCI+UCSB,3,IGETC,success,5,66,True,15,15,15,15,6,0,
los_angeles_pierce,UCI+UCSB+UCSC,3,IGETC,success,5,66,True,15,15,15,15,6,0,
los_angeles_pierce,UCI+UCM+UCSB,3,IGETC,success,5,66,True,15,15,15,15,6,0,
los_angeles_pierce,UCB+UCD+UCI,3,IGETC,success,5,69,True,15,15,15,15,9,0,
los_angeles_pierce,UCD+UCI+UCSC,3,IGETC,success,5,63,True,15,15,15,15,3,0,
los_angeles_pierce,UCD+UCI+UCM,3,IGETC,success,5,69,True,15,15,15,15,9,0,
los_angeles_pierce,UCB+UCI+UCSC,3,IGETC,success,5,66,True,15,15,15,15,6,0,
los_angeles_pierce,UCB+UCI+UCM,3,IGETC,success,4,60,False,15,15,15,15,0,0,
los_angeles_pierce,UCI+UCM+UCSC,3,IGETC,success,5,66,True,15,15,15,15,6,0,
los_angeles_pierce,UCD+UCR+UCSB,3,IGETC,success,5,66,True,15,15,15,15,6,0,
los_angeles_pierce,UCB+UCR+UCSB,3,IGETC,success,5,63,True,15,15,15,15,3,0,
los_angeles_pierce,UCR+UCSB+UCSC,3,IGETC,success,5,63,True,15,15,15,15,3,0,
los_angeles_pierce,UCM+UCR+UCSB,3,IGETC,success,5,63,True,15,15,15,15,3,0,
los_angeles_pierce,UCB+UCD+UCR,3,IGETC,success,5,69,True,15,15,15,15,9,0,
los_angeles_pierce,UCD+UCR+UCSC,3,IGETC,success,5,63,True,15,15,15,15,3,0,
los_angeles_pierce,UCD+UCM+UCR,3,IGETC,success,5,69,True,15,15,15,15,9,0,
los_angeles_pierce,UCB+UCR+UCSC,3,IGETC,success,5,69,True,15,15,15,15,9,0,
los_angeles_pierce,UCB+UCM+UCR,3,IGETC,success,5,63,True,15,15,15,15,3,0,
los_angeles_pierce,UCM+UCR+UCSC,3,IGETC,success,5,69,True,15,15,15,15,9,0,
los_angeles_pierce,UCB+UCD+UCSB,3,IGETC,success,5,66,True,15,15,15,15,6,0,
los_angeles_pierce,UCD+UCSB+UCSC,3,IGETC,success,5,66,True,15,15,15,15,6,0,
los_angeles_pierce,UCD+UCM+UCSB,3,IGETC,success,5,66,True,15,15,15,15,6,0,
los_angeles_pierce,UCB+UCSB+UCSC,3,IGETC,success,5,63,True,15,15,15,15,3,0,
los_angeles_pierce,UCB+UCM+UCSB,3,IGETC,success,4,60,False,15,15,15,15,0,0,
los_angeles_pierce,UCM+UCSB+UCSC,3,IGETC,success,5,63,True,15,15,15,15,3,0,
los_angeles_pierce,UCB+UCD+UCSC,3,IGETC,success,5,69,True,15,15,15,15,9,0,
los_angeles_pierce,UCB+UCD+UCM,3,IGETC,success,5,69,True,15,15,15,15,9,0,
los_angeles_pierce,UCD+UCM+UCSC,3,IGETC,success,5,69,True,15,15,15,15,9,0,
los_angeles_pierce,UCB+UCM+UCSC,3,IGETC,success,5,63,True,15,15,15,15,3,0,
los_angeles_pierce,UCI+UCLA+UCR+UCSD,4,IGETC,success,5,66,True,15,15,15,15,6,0,
los_angeles_pierce,UCI+UCLA+UCSB+UCSD,4,IGETC,success,5,66,True,15,15,15,15,6,0,
los_angeles_pierce,UCD+UCI+UCLA+UCSD,4,IGETC,success,5,69,True,15,15,15,15,9,0,
los_angeles_pierce,UCB+UCI+UCLA+UCSD,4,IGETC,success,5,63,True,15,15,15,15,3,0,
los_angeles_pierce,UCI+UCLA+UCSC+UCSD,4,IGETC,success,5,63,True,15,15,15,15,3,0,
los_angeles_pierce,UCI+UCLA+UCM+UCSD,4,IGETC,success,5,63,True,15,15,15,15,3,0,
los_angeles_pierce,UCLA+UCR+UCSB+UCSD,4,IGETC,success,5,66,True,15,15,15,15,6,0,
los_angeles_pierce,UCD+UCLA+UCR+UCSD,4,IGETC,success,5,69,True,15,15,15,15,9,0,
los_angeles_pierce,UCB+UCLA+UCR+UCSD,4,IGETC,success,5,66,True,15,15,15,15,6,0,
los_angeles_pierce,UCLA+UCR+UCSC+UCSD,4,IGETC,success,5,66,True,15,15,15,15,6,0,
los_angeles_pierce,UCLA+UCM+UCR+UCSD,4,IGETC,success,5,66,True,15,15,15,15,6,0,
los_angeles_pierce,UCD+UCLA+UCSB+UCSD,4,IGETC,success,5,69,True,15,15,15,15,9,0,
los_angeles_pierce,UCB+UCLA+UCSB+UCSD,4,IGETC,success,5,66,True,15,15,15,15,6,0,
los_angeles_pierce,UCLA+UCSB+UCSC+UCSD,4,IGETC,success,5,66,True,15,15,15,15,6,0,
los_angeles_pierce,UCLA+UCM+UCSB+UCSD,4,IGETC,success,5,66,True,15,15,15,15,6,0,
los_angeles_pierce,UCB+UCD+UCLA+UCSD,4,IGETC,success,5,69,True,15,15,15,15,9,0,
los_angeles_pierce,UCD+UCLA+UCSC+UCSD,4,IGETC,success,5,66,True,15,15,15,15,6,0,
los_angeles_pierce,UCD+UCLA+UCM+UCSD,4,IGETC,success,5,69,True,15,15,15,15,9,0,
los_angeles_pierce,UCB+UCLA+UCSC+UCSD,4,IGETC,success,5,63,True,15,15,15,15,3,0,
los_angeles_pierce,UCB+UCLA+UCM+UCSD,4,IGETC,success,5,63,True,15,15,15,15,3,0,
los_angeles_pierce,UCLA+UCM+UCSC+UCSD,4,IGETC,success,5,63,True,15,15,15,15,3,0,
los_angeles_pierce,UCI+UCR+UCSB+UCSD,4,IGETC,success,5,66,True,15,15,15,15,6,0,
los_angeles_pierce,UCD+UCI+UCR+UCSD,4,IGETC,success,5,66,True,15,15,15,15,6,0,
los_angeles_pierce,UCB+UCI+UCR+UCSD,4,IGETC,success,5,66,True,15,15,15,15,6,0,
los_angeles_pierce,UCI+UCR+UCSC+UCSD,4,IGETC,success,5,63,True,15,15,15,15,3,0,
los_angeles_pierce,UCI+UCM+UCR+UCSD,4,IGETC,success,5,66,True,15,15,15,15,6,0,
los_angeles_pierce,UCD+UCI+UCSB+UCSD,4,IGETC,success,5,69,True,15,15,15,15,9,0,
los_angeles_pierce,UCB+UCI+UCSB+UCSD,4,IGETC,success,5,66,True,15,15,15,15,6,0,
los_angeles_pierce,UCI+UCSB+UCSC+UCSD,4,IGETC,success,5,66,True,15,15,15,15,6,0,
los_angeles_pierce,UCI+UCM+UCSB+UCSD,4,IGETC,success,5,66,True,15,15,15,15,6,0,
los_angeles_pierce,UCB+UCD+UCI+UCSD,4,IGETC,success,5,69,True,15,15,15,15,9,0,
los_angeles_pierce,UCD+UCI+UCSC+UCSD,4,IGETC,success,5,63,True,15,15,15,15,3,0,
los_angeles_pierce,UCD+UCI+UCM+UCSD,4,IGETC,success,5,69,True,15,15,15,15,9,0,
los_angeles_pierce,UCB+UCI+UCSC+UCSD,4,IGETC,success,5,63,True,15,15,15,15,3,0,
los_angeles_pierce,UCB+UCI+UCM+UCSD,4,IGETC,success,5,63,True,15,15,15,15,3,0,
los_angeles_pierce,UCI+UCM+UCSC+UCSD,4,IGETC,success,5,63,True,15,15,15,15,3,0,
los_angeles_pierce,UCD+UCR+UCSB+UCSD,4,IGETC,success,5,69,True,15,15,15,15,9,0,
los_angeles_pierce,UCB+UCR+UCSB+UCSD,4,IGETC,success,5,66,True,15,15,15,15,6,0,
los_angeles_pierce,UCR+UCSB+UCSC+UCSD,4,IGETC,success,5,66,True,15,15,15,15,6,0,
los_angeles_pierce,UCM+UCR+UCSB+UCSD,4,IGETC,success,5,66,True,15,15,15,15,6,0,
los_angeles_pierce,UCB+UCD+UCR+UCSD,4,IGETC,success,5,69,True,15,15,15,15,9,0,
los_angeles_pierce,UCD+UCR+UCSC+UCSD,4,IGETC,success,5,63,True,15,15,15,15,3,0,
los_angeles_pierce,UCD+UCM+UCR+UCSD,4,IGETC,success,5,69,True,15,15,15,15,9,0,
los_angeles_pierce,UCB+UCR+UCSC+UCSD,4,IGETC,success,5,66,True,15,15,15,15,6,0,
los_angeles_pierce,UCB+UCM+UCR+UCSD,4,IGETC,success,5,66,True,15,15,15,15,6,0,
los_angeles_pierce,UCM+UCR+UCSC+UCSD,4,IGETC,success,5,66,True,15,15,15,15,6,0,
los_angeles_pierce,UCB+UCD+UCSB+UCSD,4,IGETC,success,5,69,True,15,15,15,15,9,0,
los_angeles_pierce,UCD+UCSB+UCSC+UCSD,4,IGETC,success,5,66,True,15,15,15,15,6,0,
los_angeles_pierce,UCD+UCM+UCSB+UCSD,4,IGETC,success,5,69,True,15,15,15,15,9,0,
los_angeles_pierce,UCB+UCSB+UCSC+UCSD,4,IGETC,success,5,66,True,15,15,15,15,6,0,
los_angeles_pierce,UCB+UCM+UCSB+UCSD,4,IGETC,success,5,66,True,15,15,15,15,6,0,
los_angeles_pierce,UCM+UCSB+UCSC+UCSD,4,IGETC,success,5,66,True,15,15,15,15,6,0,
los_angeles_pierce,UCB+UCD+UCSC+UCSD,4,IGETC,success,5,66,True,15,15,15,15,6,0,
los_angeles_pierce,UCB+UCD+UCM+UCSD,4,IGETC,success,5,69,True,15,15,15,15,9,0,
los_angeles_pierce,UCD+UCM+UCSC+UCSD,4,IGETC,success,5,66,True,15,15,15,15,6,0,
los_angeles_pierce,UCB+UCM+UCSC+UCSD,4,IGETC,success,5,63,True,15,15,15,15,3,0,
los_angeles_pierce,UCI+UCLA+UCR+UCSB,4,IGETC,success,5,66,True,15,15,15,15,6,0,
los_angeles_pierce,UCD+UCI+UCLA+UCR,4,IGETC,success,5,69,True,15,15,15,15,9,0,
los_angeles_pierce,UCB+UCI+UCLA+UCR,4,IGETC,success,4,60,False,15,15,15,15,0,0,
los_angeles_pierce,UCI+UCLA+UCR+UCSC,4,IGETC,success,5,69,True,15,15,15,15,9,0,
los_angeles_pierce,UCI+UCLA+UCM+UCR,4,IGETC,success,5,63,True,15,15,15,15,3,0,
los_angeles_pierce,UCD+UCI+UCLA+UCSB,4,IGETC,success,5,69,True,15,15,15,15,9,0,
los_angeles_pierce,UCB+UCI+UCLA+UCSB,4,IGETC,success,5,66,True,15,15,15,15,6,0,
los_angeles_pierce,UCI+UCLA+UCSB+UCSC,4,IGETC,success,5,69,True,15,15,15,15,9,0,
los_angeles_pierce,UCI+UCLA+UCM+UCSB,4,IGETC,success,5,66,True,15,15,15,15,6,0,
los_angeles_pierce,UCB+UCD+UCI+UCLA,4,IGETC,success,5,69,True,15,15,15,15,9,0,
los_angeles_pierce,UCD+UCI+UCLA+UCSC,4,IGETC,success,5,69,True,15,15,15,15,9,0,
los_angeles_pierce,UCD+UCI+UCLA+UCM,4,IGETC,success,5,69,True,15,15,15,15,9,0,
los_angeles_pierce,UCB+UCI+UCLA+UCSC,4,IGETC,success,5,66,True,15,15,15,15,6,0,
los_angeles_pierce,UCB+UCI+UCLA+UCM,4,IGETC,success,4,60,False,15,15,15,15,0,0,
los_angeles_pierce,UCI+UCLA+UCM+UCSC,4,IGETC,success,5,66,True,15,15,15,15,6,0,
los_angeles_pierce,UCD+UCLA+UCR+UCSB,4,IGETC,success,5,69,True,15,15,15,15,9,0,
los_angeles_pierce,UCB+UCLA+UCR+UCSB,4,IGETC,success,5,66,True,15,15,15,15,6,0,
los_angeles_pierce,UCLA+UCR+UCSB+UCSC,4,IGETC,success,5,69,True,15,15,15,15,9,0,
los_angeles_pierce,UCLA+UCM+UCR+UCSB,4,IGETC,success,5,66,True,15,15,15,15,6,0,
los_angeles_pierce,UCB+UCD+UCLA+UCR,4,IGETC,success,5,69,True,15,15,15,15,9,0,
los_angeles_pierce,UCD+UCLA+UCR+UCSC,4,IGETC,success,5,69,True,15,15,15,15,9,0,
los_angeles_pierce,UCD+UCLA+UCM+UCR,4,IGETC,success,5,69,True,15,15,15,15,9,0,
los_angeles_pierce,UCB+UCLA+UCR+UCSC,4,IGETC,success,5,69,True,15,15,15,15,9,0,
los_angeles_pierce,UCB+UCLA+UCM+UCR,4,IGETC,success,5,63,True,15,15,15,15,3,0,
los_angeles_pierce,UCLA+UCM+UCR+UCSC,4,IGETC,success,5,69,True,15,15,15,15,9,0,
los_angeles_pierce,UCB+UCD+UCLA+UCSB,4,IGETC,success,5,69,True,15,15,15,15,9,0,
los_angeles_pierce,UCD+UCLA+UCSB+UCSC,4,IGETC,success,5,69,True,15,15,15,15,9,0,
los_angeles_pierce,UCD+UCLA+UCM+UCSB,4,IGETC,success,5,69,True,15,15,15,15,9,0,
los_angeles_pierce,UCB+UCLA+UCSB+UCSC,4,IGETC,success,5,69,True,15,15,15,15,9,0,
los_angeles_pierce,UCB+UCLA+UCM+UCSB,4,IGETC,success,5,66,True,15,15,15,15,6,0,
los_angeles_pierce,UCLA+UCM+UCSB+UCSC,4,IGETC,success,5,69,True,15,15,15,15,9,0,
los_angeles_pierce,UCB+UCD+UCLA+UCSC,4,IGETC,success,5,69,True,15,15,15,15,9,0,
los_angeles_pierce,UCB+UCD+UCLA+UCM,4,IGETC,success,5,69,True,15,15,15,15,9,0,
los_angeles_pierce,UCD+UCLA+UCM+UCSC,4,IGETC,success,5,69,True,15,15,15,15,9,0,
los_angeles_pierce,UCB+UCLA+UCM+UCSC,4,IGETC,success,5,66,True,15,15,15,15,6,0,
los_angeles_pierce,UCD+UCI+UCR+UCSB,4,IGETC,success,5,69,True,15,15,15,15,9,0,
los_angeles_pierce,UCB+UCI+UCR+UCSB,4,IGETC,success,5,66,True,15,15,15,15,6,0,
los_angeles_pierce,UCI+UCR+UCSB+UCSC,4,IGETC,success,5,66,True,15,15,15,15,6,0,
los_angeles_pierce,UCI+UCM+UCR+UCSB,4,IGETC,success,5,66,True,15,15,15,15,6,0,
los_angeles_pierce,UCB+UCD+UCI+UCR,4,IGETC,success,5,69,True,15,15,15,15,9,0,
los_angeles_pierce,UCD+UCI+UCR+UCSC,4,IGETC,success,5,63,True,15,15,15,15,3,0,
los_angeles_pierce,UCD+UCI+UCM+UCR,4,IGETC,success,5,69,True,15,15,15,15,9,0,
los_angeles_pierce,UCB+UCI+UCR+UCSC,4,IGETC,success,5,69,True,15,15,15,15,9,0,
los_angeles_pierce,UCB+UCI+UCM+UCR,4,IGETC,success,5,63,True,15,15,15,15,3,0,
los_angeles_pierce,UCI+UCM+UCR+UCSC,4,IGETC,success,5,69,True,15,15,15,15,9,0,
los_angeles_pierce,UCB+UCD+UCI+UCSB,4,IGETC,success,5,69,True,15,15,15,15,9,0,
los_angeles_pierce,UCD+UCI+UCSB+UCSC,4,IGETC,success,5,69,True,15,15,15,15,9,0,
los_angeles_pierce,UCD+UCI+UCM+UCSB,4,IGETC,success,5,69,True,15,15,15,15,9,0,
los_angeles_pierce,UCB+UCI+UCSB+UCSC,4,IGETC,success,5,69,True,15,15,15,15,9,0,
los_angeles_pierce,UCB+UCI+UCM+UCSB,4,IGETC,success,5,66,True,15,15,15,15,6,0,
los_angeles_pierce,UCI+UCM+UCSB+UCSC,4,IGETC,success,5,69,True,15,15,15,15,9,0,
los_angeles_pierce,UCB+UCD+UCI+UCSC,4,IGETC,success,5,69,True,15,15,15,15,9,0,
los_angeles_pierce,UCB+UCD+UCI+UCM,4,IGETC,success,5,69,True,15,15,15,15,9,0,
los_angeles_pierce,UCD+UCI+UCM+UCSC,4,IGETC,success,5,69,True,15,15,15,15,9,0,
los_angeles_pierce,UCB+UCI+UCM+UCSC,4,IGETC,success,5,66,True,15,15,15,15,6,0,
los_angeles_pierce,UCB+UCD+UCR+UCSB,4,IGETC,success,5,66,True,15,15,15,15,6,0,
los_angeles_pierce,UCD+UCR+UCSB+UCSC,4,IGETC,success,5,66,True,15,15,15,15,6,0,
los_angeles_pierce,UCD+UCM+UCR+UCSB,4,IGETC,success,5,66,True,15,15,15,15,6,0,
los_angeles_pierce,UCB+UCR+UCSB+UCSC,4,IGETC,success,5,66,True,15,15,15,15,6,0,
los_angeles_pierce,UCB+UCM+UCR+UCSB,4,IGETC,success,5,63,True,15,15,15,15,3,0,
los_angeles_pierce,UCM+UCR+UCSB+UCSC,4,IGETC,success,5,66,True,15,15,15,15,6,0,
los_angeles_pierce,UCB+UCD+UCR+UCSC,4,IGETC,success,5,69,True,15,15,15,15,9,0,
los_angeles_pierce,UCB+UCD+UCM+UCR,4,IGETC,success,5,69,True,15,15,15,15,9,0,
los_angeles_pierce,UCD+UCM+UCR+UCSC,4,IGETC,success,5,69,True,15,15,15,15,9,0,
los_angeles_pierce,UCB+UCM+UCR+UCSC,4,IGETC,success,5,69,True,15,15,15,15,9,0,
los_angeles_pierce,UCB+UCD+UCSB+UCSC,4,IGETC,success,5,66,True,15,15,15,15,6,0,
los_angeles_pierce,UCB+UCD+UCM+UCSB,4,IGETC,success,5,66,True,15,15,15,15,6,0,
los_angeles_pierce,UCD+UCM+UCSB+UCSC,4,IGETC,success,5,66,True,15,15,15,15,6,0,
los_angeles_pierce,UCB+UCM+UCSB+UCSC,4,IGETC,success,5,63,True,15,15,15,15,3,0,
los_angeles_pierce,UCB+UCD+UCM+UCSC,4,IGETC,success,5,69,True,15,15,15,15,9,0,
los_angeles_pierce,UCI+UCLA+UCR+UCSB+UCSD,5,IGETC,success,5,66,True,15,15,15,15,6,0,
los_angeles_pierce,UCD+UCI+UCLA+UCR+UCSD,5,IGETC,success,5,69,True,15,15,15,15,9,0,
los_angeles_pierce,UCB+UCI+UCLA+UCR+UCSD,5,IGETC,success,5,66,True,15,15,15,15,6,0,
los_angeles_pierce,UCI+UCLA+UCR+UCSC+UCSD,5,IGETC,success,5,66,True,15,15,15,15,6,0,
los_angeles_pierce,UCI+UCLA+UCM+UCR+UCSD,5,IGETC,success,5,66,True,15,15,15,15,6,0,
los_angeles_pierce,UCD+UCI+UCLA+UCSB+UCSD,5,IGETC,success,5,69,True,15,15,15,15,9,0,
los_angeles_pierce,UCB+UCI+UCLA+UCSB+UCSD,5,IGETC,success,5,66,True,15,15,15,15,6,0,
