cc,ucs,uc_count,ge_pattern,status,total_terms,total_units,over_2_years,major_courses_total,ge_courses_total,units_term_1,units_term_2,units_term_3,units_term_4,units_term_5,units_term_6,error
cabrillo,UCB+UCD+UCLA,3,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCD+UCLA+UCSC,3,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCD+UCLA+UCM,3,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCB+UCLA+UCSC,3,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCB+UCLA+UCM,3,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCLA+UCM+UCSC,3,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCI+UCR+UCSB,3,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCD+UCI+UCR,3,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCB+UCI+UCR,3,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCI+UCR+UCSC,3,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCI+UCM+UCR,3,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCD+UCI+UCSB,3,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCB+UCI+UCSB,3,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCI+UCSB+UCSC,3,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCI+UCM+UCSB,3,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCB+UCD+UCI,3,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCD+UCI+UCSC,3,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCD+UCI+UCM,3,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCB+UCI+UCSC,3,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCB+UCI+UCM,3,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCI+UCM+UCSC,3,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCD+UCR+UCSB,3,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCB+UCR+UCSB,3,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCR+UCSB+UCSC,3,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCM+UCR+UCSB,3,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCB+UCD+UCR,3,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCD+UCR+UCSC,3,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCD+UCM+UCR,3,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCB+UCR+UCSC,3,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCB+UCM+UCR,3,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCM+UCR+UCSC,3,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCB+UCD+UCSB,3,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCD+UCSB+UCSC,3,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCD+UCM+UCSB,3,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCB+UCSB+UCSC,3,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCB+UCM+UCSB,3,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCM+UCSB+UCSC,3,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCB+UCD+UCSC,3,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCB+UCD+UCM,3,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCD+UCM+UCSC,3,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCB+UCM+UCSC,3,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCI+UCLA+UCR+UCSD,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCI+UCLA+UCSB+UCSD,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCD+UCI+UCLA+UCSD,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCB+UCI+UCLA+UCSD,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCI+UCLA+UCSC+UCSD,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCI+UCLA+UCM+UCSD,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCLA+UCR+UCSB+UCSD,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCD+UCLA+UCR+UCSD,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCB+UCLA+UCR+UCSD,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCLA+UCR+UCSC+UCSD,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCLA+UCM+UCR+UCSD,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCD+UCLA+UCSB+UCSD,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCB+UCLA+UCSB+UCSD,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCLA+UCSB+UCSC+UCSD,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCLA+UCM+UCSB+UCSD,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCB+UCD+UCLA+UCSD,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCD+UCLA+UCSC+UCSD,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCD+UCLA+UCM+UCSD,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCB+UCLA+UCSC+UCSD,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCB+UCLA+UCM+UCSD,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCLA+UCM+UCSC+UCSD,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCI+UCR+UCSB+UCSD,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCD+UCI+UCR+UCSD,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCB+UCI+UCR+UCSD,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCI+UCR+UCSC+UCSD,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCI+UCM+UCR+UCSD,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCD+UCI+UCSB+UCSD,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCB+UCI+UCSB+UCSD,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCI+UCSB+UCSC+UCSD,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCI+UCM+UCSB+UCSD,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCB+UCD+UCI+UCSD,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCD+UCI+UCSC+UCSD,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCD+UCI+UCM+UCSD,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCB+UCI+UCSC+UCSD,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCB+UCI+UCM+UCSD,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCI+UCM+UCSC+UCSD,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCD+UCR+UCSB+UCSD,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCB+UCR+UCSB+UCSD,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCR+UCSB+UCSC+UCSD,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCM+UCR+UCSB+UCSD,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCB+UCD+UCR+UCSD,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCD+UCR+UCSC+UCSD,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCD+UCM+UCR+UCSD,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCB+UCR+UCSC+UCSD,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCB+UCM+UCR+UCSD,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCM+UCR+UCSC+UCSD,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCB+UCD+UCSB+UCSD,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCD+UCSB+UCSC+UCSD,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCD+UCM+UCSB+UCSD,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCB+UCSB+UCSC+UCSD,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCB+UCM+UCSB+UCSD,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCM+UCSB+UCSC+UCSD,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCB+UCD+UCSC+UCSD,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCB+UCD+UCM+UCSD,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCD+UCM+UCSC+UCSD,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCB+UCM+UCSC+UCSD,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCI+UCLA+UCR+UCSB,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCD+UCI+UCLA+UCR,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCB+UCI+UCLA+UCR,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCI+UCLA+UCR+UCSC,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCI+UCLA+UCM+UCR,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCD+UCI+UCLA+UCSB,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCB+UCI+UCLA+UCSB,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCI+UCLA+UCSB+UCSC,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCI+UCLA+UCM+UCSB,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCB+UCD+UCI+UCLA,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCD+UCI+UCLA+UCSC,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCD+UCI+UCLA+UCM,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCB+UCI+UCLA+UCSC,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCB+UCI+UCLA+UCM,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCI+UCLA+UCM+UCSC,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCD+UCLA+UCR+UCSB,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCB+UCLA+UCR+UCSB,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCLA+UCR+UCSB+UCSC,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCLA+UCM+UCR+UCSB,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCB+UCD+UCLA+UCR,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCD+UCLA+UCR+UCSC,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCD+UCLA+UCM+UCR,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCB+UCLA+UCR+UCSC,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCB+UCLA+UCM+UCR,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCLA+UCM+UCR+UCSC,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCB+UCD+UCLA+UCSB,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCD+UCLA+UCSB+UCSC,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCD+UCLA+UCM+UCSB,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCB+UCLA+UCSB+UCSC,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCB+UCLA+UCM+UCSB,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCLA+UCM+UCSB+UCSC,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCB+UCD+UCLA+UCSC,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCB+UCD+UCLA+UCM,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCD+UCLA+UCM+UCSC,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCB+UCLA+UCM+UCSC,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCD+UCI+UCR+UCSB,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCB+UCI+UCR+UCSB,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCI+UCR+UCSB+UCSC,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCI+UCM+UCR+UCSB,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCB+UCD+UCI+UCR,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCD+UCI+UCR+UCSC,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCD+UCI+UCM+UCR,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCB+UCI+UCR+UCSC,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCB+UCI+UCM+UCR,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCI+UCM+UCR+UCSC,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCB+UCD+UCI+UCSB,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCD+UCI+UCSB+UCSC,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCD+UCI+UCM+UCSB,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCB+UCI+UCSB+UCSC,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCB+UCI+UCM+UCSB,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCI+UCM+UCSB+UCSC,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCB+UCD+UCI+UCSC,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCB+UCD+UCI+UCM,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCD+UCI+UCM+UCSC,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCB+UCI+UCM+UCSC,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCB+UCD+UCR+UCSB,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCD+UCR+UCSB+UCSC,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCD+UCM+UCR+UCSB,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCB+UCR+UCSB+UCSC,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCB+UCM+UCR+UCSB,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCM+UCR+UCSB+UCSC,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCB+UCD+UCR+UCSC,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCB+UCD+UCM+UCR,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCD+UCM+UCR+UCSC,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCB+UCM+UCR+UCSC,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCB+UCD+UCSB+UCSC,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCB+UCD+UCM+UCSB,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCD+UCM+UCSB+UCSC,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCB+UCM+UCSB+UCSC,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCB+UCD+UCM+UCSC,4,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCI+UCLA+UCR+UCSB+UCSD,5,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCD+UCI+UCLA+UCR+UCSD,5,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCB+UCI+UCLA+UCR+UCSD,5,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCI+UCLA+UCR+UCSC+UCSD,5,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
cabrillo,UCI+UCLA+UCM+UCR+UCSD,5,IGETC,success,8,105,True,17,12,15,15,15,13,15,15,
