cc,ucs,uc_count,ge_pattern,status,total_terms,total_units,over_2_years,major_courses_total,ge_courses_total,units_term_1,units_term_2,units_term_3,units_term_4,units_term_5,units_term_6,error
miracosta,UCD+UCLA+UCSB,3,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCB+UCLA+UCSB,3,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCLA+UCSB+UCSC,3,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCLA+UCM+UCSB,3,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCB+UCD+UCLA,3,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCD+UCLA+UCSC,3,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCD+UCLA+UCM,3,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCB+UCLA+UCSC,3,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCB+UCLA+UCM,3,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCLA+UCM+UCSC,3,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCI+UCR+UCSB,3,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCD+UCI+UCR,3,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCB+UCI+UCR,3,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCI+UCR+UCSC,3,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCI+UCM+UCR,3,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCD+UCI+UCSB,3,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCB+UCI+UCSB,3,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCI+UCSB+UCSC,3,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCI+UCM+UCSB,3,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCB+UCD+UCI,3,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCD+UCI+UCSC,3,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCD+UCI+UCM,3,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCB+UCI+UCSC,3,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCB+UCI+UCM,3,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCI+UCM+UCSC,3,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCD+UCR+UCSB,3,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCB+UCR+UCSB,3,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCR+UCSB+UCSC,3,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCM+UCR+UCSB,3,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCB+UCD+UCR,3,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCD+UCR+UCSC,3,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCD+UCM+UCR,3,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCB+UCR+UCSC,3,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCB+UCM+UCR,3,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCM+UCR+UCSC,3,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCB+UCD+UCSB,3,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCD+UCSB+UCSC,3,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCD+UCM+UCSB,3,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCB+UCSB+UCSC,3,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCB+UCM+UCSB,3,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCM+UCSB+UCSC,3,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCB+UCD+UCSC,3,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCB+UCD+UCM,3,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCD+UCM+UCSC,3,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCB+UCM+UCSC,3,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCI+UCLA+UCR+UCSD,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCI+UCLA+UCSB+UCSD,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCD+UCI+UCLA+UCSD,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCB+UCI+UCLA+UCSD,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCI+UCLA+UCSC+UCSD,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCI+UCLA+UCM+UCSD,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCLA+UCR+UCSB+UCSD,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCD+UCLA+UCR+UCSD,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCB+UCLA+UCR+UCSD,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCLA+UCR+UCSC+UCSD,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCLA+UCM+UCR+UCSD,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCD+UCLA+UCSB+UCSD,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCB+UCLA+UCSB+UCSD,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCLA+UCSB+UCSC+UCSD,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCLA+UCM+UCSB+UCSD,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCB+UCD+UCLA+UCSD,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCD+UCLA+UCSC+UCSD,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCD+UCLA+UCM+UCSD,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCB+UCLA+UCSC+UCSD,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCB+UCLA+UCM+UCSD,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCLA+UCM+UCSC+UCSD,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCI+UCR+UCSB+UCSD,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCD+UCI+UCR+UCSD,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCB+UCI+UCR+UCSD,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCI+UCR+UCSC+UCSD,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCI+UCM+UCR+UCSD,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCD+UCI+UCSB+UCSD,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCB+UCI+UCSB+UCSD,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCI+UCSB+UCSC+UCSD,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCI+UCM+UCSB+UCSD,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCB+UCD+UCI+UCSD,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCD+UCI+UCSC+UCSD,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCD+UCI+UCM+UCSD,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCB+UCI+UCSC+UCSD,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCB+UCI+UCM+UCSD,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCI+UCM+UCSC+UCSD,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCD+UCR+UCSB+UCSD,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCB+UCR+UCSB+UCSD,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCR+UCSB+UCSC+UCSD,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCM+UCR+UCSB+UCSD,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCB+UCD+UCR+UCSD,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCD+UCR+UCSC+UCSD,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCD+UCM+UCR+UCSD,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCB+UCR+UCSC+UCSD,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCB+UCM+UCR+UCSD,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCM+UCR+UCSC+UCSD,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCB+UCD+UCSB+UCSD,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCD+UCSB+UCSC+UCSD,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCD+UCM+UCSB+UCSD,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCB+UCSB+UCSC+UCSD,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCB+UCM+UCSB+UCSD,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCM+UCSB+UCSC+UCSD,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCB+UCD+UCSC+UCSD,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCB+UCD+UCM+UCSD,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCD+UCM+UCSC+UCSD,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCB+UCM+UCSC+UCSD,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCI+UCLA+UCR+UCSB,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCD+UCI+UCLA+UCR,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCB+UCI+UCLA+UCR,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCI+UCLA+UCR+UCSC,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCI+UCLA+UCM+UCR,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCD+UCI+UCLA+UCSB,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCB+UCI+UCLA+UCSB,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCI+UCLA+UCSB+UCSC,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCI+UCLA+UCM+UCSB,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCB+UCD+UCI+UCLA,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCD+UCI+UCLA+UCSC,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCD+UCI+UCLA+UCM,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCB+UCI+UCLA+UCSC,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCB+UCI+UCLA+UCM,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCI+UCLA+UCM+UCSC,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCD+UCLA+UCR+UCSB,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCB+UCLA+UCR+UCSB,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCLA+UCR+UCSB+UCSC,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCLA+UCM+UCR+UCSB,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCB+UCD+UCLA+UCR,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCD+UCLA+UCR+UCSC,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCD+UCLA+UCM+UCR,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCB+UCLA+UCR+UCSC,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCB+UCLA+UCM+UCR,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCLA+UCM+UCR+UCSC,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCB+UCD+UCLA+UCSB,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCD+UCLA+UCSB+UCSC,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCD+UCLA+UCM+UCSB,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCB+UCLA+UCSB+UCSC,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCB+UCLA+UCM+UCSB,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCLA+UCM+UCSB+UCSC,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCB+UCD+UCLA+UCSC,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCB+UCD+UCLA+UCM,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCD+UCLA+UCM+UCSC,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCB+UCLA+UCM+UCSC,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCD+UCI+UCR+UCSB,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCB+UCI+UCR+UCSB,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCI+UCR+UCSB+UCSC,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCI+UCM+UCR+UCSB,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCB+UCD+UCI+UCR,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCD+UCI+UCR+UCSC,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCD+UCI+UCM+UCR,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCB+UCI+UCR+UCSC,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCB+UCI+UCM+UCR,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCI+UCM+UCR+UCSC,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCB+UCD+UCI+UCSB,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCD+UCI+UCSB+UCSC,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCD+UCI+UCM+UCSB,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCB+UCI+UCSB+UCSC,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCB+UCI+UCM+UCSB,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCI+UCM+UCSB+UCSC,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCB+UCD+UCI+UCSC,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCB+UCD+UCI+UCM,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCD+UCI+UCM+UCSC,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCB+UCI+UCM+UCSC,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCB+UCD+UCR+UCSB,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCD+UCR+UCSB+UCSC,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCD+UCM+UCR+UCSB,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCB+UCR+UCSB+UCSC,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCB+UCM+UCR+UCSB,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCM+UCR+UCSB+UCSC,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCB+UCD+UCR+UCSC,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCB+UCD+UCM+UCR,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCD+UCM+UCR+UCSC,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCB+UCM+UCR+UCSC,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCB+UCD+UCSB+UCSC,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCB+UCD+UCM+UCSB,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCD+UCM+UCSB+UCSC,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCB+UCM+UCSB+UCSC,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCB+UCD+UCM+UCSC,4,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCI+UCLA+UCR+UCSB+UCSD,5,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCD+UCI+UCLA+UCR+UCSD,5,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCB+UCI+UCLA+UCR+UCSD,5,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCI+UCLA+UCR+UCSC+UCSD,5,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCI+UCLA+UCM+UCR+UCSD,5,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCD+UCI+UCLA+UCSB+UCSD,5,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCB+UCI+UCLA+UCSB+UCSD,5,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCI+UCLA+UCSB+UCSC+UCSD,5,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
miracosta,UCI+UCLA+UCM+UCSB+UCSD,5,IGETC,success,5,70,True,9,12,14,14,15,15,12,0,
