cc,ucs,uc_count,ge_pattern,status,total_terms,total_units,over_2_years,units_term_1,units_term_2,units_term_3,units_term_4,units_term_5,units_term_6,error
foothill,UCLA+UCR+UCSD,3,IGETC,success,5,79.5,False,18,19.5,18,18,6,0,
foothill,UCLA+UCSB+UCSD,3,IGETC,success,5,79.5,False,18,19.5,18,18,6,0,
foothill,UCD+UCLA+UCSD,3,IGETC,success,5,88.5,False,18,19.5,18.0,18,15,0,
foothill,UCB+UCLA+UCSD,3,IGETC,success,5,76.5,False,19.5,18.0,18,18,3,0,
foothill,UCLA+UCSC+UCSD,3,IGETC,success,5,82.5,False,18,18.0,19.5,18,9,0,
foothill,UCLA+UCM+UCSD,3,IGETC,success,5,79.5,False,18,19.5,18,18,6,0,
foothill,UCI+UCR+UCSD,3,IGETC,success,5,79.5,False,18,18.0,19.5,18,6,0,
foothill,UCI+UCSB+UCSD,3,IGETC,success,5,88.5,False,18,19.5,18.0,18,15,0,
foothill,UCD+UCI+UCSD,3,IGETC,success,6,91.5,False,18,18,18.0,19.5,15,3,
foothill,UCB+UCI+UCSD,3,IGETC,success,5,82.5,False,18,18.0,19.5,18,9,0,
foothill,UCI+UCSC+UCSD,3,IGETC,success,5,79.5,False,18,18.0,19.5,18,6,0,
foothill,UCI+UCM+UCSD,3,IGETC,success,5,79.5,False,18,19.5,18,18,6,0,
foothill,UCR+UCSB+UCSD,3,IGETC,success,5,82.5,False,18,18.0,19.5,18,9,0,
foothill,UCD+UCR+UCSD,3,IGETC,success,5,82.5,False,18,19.5,18.0,18,9,0,
foothill,UCB+UCR+UCSD,3,IGETC,success,5,76.5,False,19.5,18.0,18,18,3,0,
foothill,UCR+UCSC+UCSD,3,IGETC,success,5,79.5,False,18,18.0,19.5,18,6,0,
foothill,UCM+UCR+UCSD,3,IGETC,success,5,79.5,False,18,19.5,18,18,6,0,
foothill,UCD+UCSB+UCSD,3,IGETC,success,5,88.5,False,18,19.5,18.0,18,15,0,
foothill,UCB+UCSB+UCSD,3,IGETC,success,5,79.5,False,18,19.5,18,18,6,0,
foothill,UCSB+UCSC+UCSD,3,IGETC,success,5,79.5,False,18,19.5,18,18,6,0,
foothill,UCM+UCSB+UCSD,3,IGETC,success,5,79.5,False,18,19.5,18,18,6,0,
foothill,UCB+UCD+UCSD,3,IGETC,success,5,85.5,False,18,19.5,18.0,18,12,0,
foothill,UCD+UCSC+UCSD,3,IGETC,success,5,79.5,False,18,18.0,19.5,18,6,0,
foothill,UCD+UCM+UCSD,3,IGETC,success,5,85.5,False,18,19.5,18.0,18,12,0,
foothill,UCB+UCSC+UCSD,3,IGETC,success,5,79.5,False,18,19.5,18,18,6,0,
foothill,UCB+UCM+UCSD,3,IGETC,success,5,76.5,False,19.5,18.0,18,18,3,0,
foothill,UCM+UCSC+UCSD,3,IGETC,success,5,79.5,False,18,19.5,18,18,6,0,
foothill,UCI+UCLA+UCR,3,IGETC,success,4,69,False,18,18,18,15,0,0,
foothill,UCI+UCLA+UCSB,3,IGETC,success,4,72,False,18,18,18,18,0,0,
foothill,UCD+UCI+UCLA,3,IGETC,success,5,81,False,18,18,18,18,9,0,
foothill,UCB+UCI+UCLA,3,IGETC,success,4,66,False,18,18,18,12,0,0,
foothill,UCI+UCLA+UCSC,3,IGETC,success,5,75,False,18,18,18,18,3,0,
foothill,UCI+UCLA+UCM,3,IGETC,success,4,69,False,18,18,18,15,0,0,
foothill,UCLA+UCR+UCSB,3,IGETC,success,4,69,False,18,18,18,15,0,0,
foothill,UCD+UCLA+UCR,3,IGETC,success,5,75,False,18,18,18,18,3,0,
foothill,UCB+UCLA+UCR,3,IGETC,success,4,63,False,18,18,18,9,0,0,
foothill,UCLA+UCR+UCSC,3,IGETC,success,4,72,False,18,18,18,18,0,0,
foothill,UCLA+UCM+UCR,3,IGETC,success,4,66,False,18,18,18,12,0,0,
foothill,UCD+UCLA+UCSB,3,IGETC,success,5,78,False,18,18,18,18,6,0,
foothill,UCB+UCLA+UCSB,3,IGETC,success,4,63,False,18,18,18,9,0,0,
foothill,UCLA+UCSB+UCSC,3,IGETC,success,4,69,False,18,18,18,15,0,0,
foothill,UCLA+UCM+UCSB,3,IGETC,success,4,66,False,18,18,18,12,0,0,
foothill,UCB+UCD+UCLA,3,IGETC,success,5,75,False,18,18,18,18,3,0,
foothill,UCD+UCLA+UCSC,3,IGETC,success,5,75,False,18,18,18,18,3,0,
foothill,UCD+UCLA+UCM,3,IGETC,success,5,75,False,18,18,18,18,3,0,
