cc,ge_pattern,ucs,terms,total_units,total_courses,relative_path
diablo_valley,IGETC,UCR,UCSB,UCM,4,61,20,IGETC\diablo_valley\3UC\diablo_valley__UCM-UCR-UCSB.json
diablo_valley,IGETC,UCR,UCD,UCB,4,57,19,IGETC\diablo_valley\3UC\diablo_valley__UCB-UCD-UCR.json
diablo_valley,IGETC,UCR,UCD,UCSC,3,51,17,IGETC\diablo_valley\3UC\diablo_valley__UCD-UCR-UCSC.json
diablo_valley,IGETC,UCR,UCD,UCM,4,57,19,IGETC\diablo_valley\3UC\diablo_valley__UCD-UCM-UCR.json
diablo_valley,IGETC,UCR,UCB,UCSC,4,57,19,IGETC\diablo_valley\3UC\diablo_valley__UCB-UCR-UCSC.json
diablo_valley,IGETC,UCR,UCB,UCM,4,54,18,IGETC\diablo_valley\3UC\diablo_valley__UCB-UCM-UCR.json
diablo_valley,IGETC,UCR,UCSC,UCM,4,57,19,IGETC\diablo_valley\3UC\diablo_valley__UCM-UCR-UCSC.json
diablo_valley,IGETC,UCSB,UCD,UCB,4,57,19,IGETC\diablo_valley\3UC\diablo_valley__UCB-UCD-UCSB.json
diablo_valley,IGETC,UCSB,UCD,UCSC,4,57,19,IGETC\diablo_valley\3UC\diablo_valley__UCD-UCSB-UCSC.json
diablo_valley,IGETC,UCSB,UCD,UCM,4,57,19,IGETC\diablo_valley\3UC\diablo_valley__UCD-UCM-UCSB.json
diablo_valley,IGETC,UCSB,UCB,UCSC,4,67,22,IGETC\diablo_valley\3UC\diablo_valley__UCB-UCSB-UCSC.json
diablo_valley,IGETC,UCSB,UCB,UCM,4,65,21,IGETC\diablo_valley\3UC\diablo_valley__UCB-UCM-UCSB.json
diablo_valley,IGETC,UCSB,UCSC,UCM,4,67,22,IGETC\diablo_valley\3UC\diablo_valley__UCM-UCSB-UCSC.json
diablo_valley,IGETC,UCD,UCB,UCSC,4,57,19,IGETC\diablo_valley\3UC\diablo_valley__UCB-UCD-UCSC.json
diablo_valley,IGETC,UCD,UCB,UCM,4,57,19,IGETC\diablo_valley\3UC\diablo_valley__UCB-UCD-UCM.json
diablo_valley,IGETC,UCD,UCSC,UCM,4,57,19,IGETC\diablo_valley\3UC\diablo_valley__UCD-UCM-UCSC.json
diablo_valley,IGETC,UCB,UCSC,UCM,4,68,22,IGETC\diablo_valley\3UC\diablo_valley__UCB-UCM-UCSC.json
diablo_valley,IGETC,UCSD,UCLA,UCI,UCR,4,72,24,IGETC\diablo_valley\4UC\diablo_valley__UCI-UCLA-UCR-UCSD.json
diablo_valley,IGETC,UCSD,UCLA,UCI,UCSB,4,72,24,IGETC\diablo_valley\4UC\diablo_valley__UCI-UCLA-UCSB-UCSD.json
diablo_valley,IGETC,UCSD,UCLA,UCI,UCD,5,75,25,IGETC\diablo_valley\4UC\diablo_valley__UCD-UCI-UCLA-UCSD.json
diablo_valley,IGETC,UCSD,UCLA,UCI,UCB,4,72,24,IGETC\diablo_valley\4UC\diablo_valley__UCB-UCI-UCLA-UCSD.json
diablo_valley,IGETC,UCSD,UCLA,UCI,UCSC,5,75,25,IGETC\diablo_valley\4UC\diablo_valley__UCI-UCLA-UCSC-UCSD.json
diablo_valley,IGETC,UCSD,UCLA,UCI,UCM,4,72,24,IGETC\diablo_valley\4UC\diablo_valley__UCI-UCLA-UCM-UCSD.json
diablo_valley,IGETC,UCSD,UCLA,UCR,UCSB,4,69,23,IGETC\diablo_valley\4UC\diablo_valley__UCLA-UCR-UCSB-UCSD.json
diablo_valley,IGETC,UCSD,UCLA,UCR,UCD,4,72,24,IGETC\diablo_valley\4UC\diablo_valley__UCD-UCLA-UCR-UCSD.json
diablo_valley,IGETC,UCSD,UCLA,UCR,UCB,4,69,23,IGETC\diablo_valley\4UC\diablo_valley__UCB-UCLA-UCR-UCSD.json
diablo_valley,IGETC,UCSD,UCLA,UCR,UCSC,4,72,24,IGETC\diablo_valley\4UC\diablo_valley__UCLA-UCR-UCSC-UCSD.json
diablo_valley,IGETC,UCSD,UCLA,UCR,UCM,4,69,23,IGETC\diablo_valley\4UC\diablo_valley__UCLA-UCM-UCR-UCSD.json
diablo_valley,IGETC,UCSD,UCLA,UCSB,UCD,4,72,24,IGETC\diablo_valley\4UC\diablo_valley__UCD-UCLA-UCSB-UCSD.json
diablo_valley,IGETC,UCSD,UCLA,UCSB,UCB,4,70,23,IGETC\diablo_valley\4UC\diablo_valley__UCB-UCLA-UCSB-UCSD.json
diablo_valley,IGETC,UCSD,UCLA,UCSB,UCSC,5,73,24,IGETC\diablo_valley\4UC\diablo_valley__UCLA-UCSB-UCSC-UCSD.json
diablo_valley,IGETC,UCSD,UCLA,UCSB,UCM,4,70,23,IGETC\diablo_valley\4UC\diablo_valley__UCLA-UCM-UCSB-UCSD.json
diablo_valley,IGETC,UCSD,UCLA,UCD,UCB,4,72,24,IGETC\diablo_valley\4UC\diablo_valley__UCB-UCD-UCLA-UCSD.json
diablo_valley,IGETC,UCSD,UCLA,UCD,UCSC,4,72,24,IGETC\diablo_valley\4UC\diablo_valley__UCD-UCLA-UCSC-UCSD.json
diablo_valley,IGETC,UCSD,UCLA,UCD,UCM,4,72,24,IGETC\diablo_valley\4UC\diablo_valley__UCD-UCLA-UCM-UCSD.json
diablo_valley,IGETC,UCSD,UCLA,UCB,UCSC,5,73,24,IGETC\diablo_valley\4UC\diablo_valley__UCB-UCLA-UCSC-UCSD.json
diablo_valley,IGETC,UCSD,UCLA,UCB,UCM,4,70,23,IGETC\diablo_valley\4UC\diablo_valley__UCB-UCLA-UCM-UCSD.json
diablo_valley,IGETC,UCSD,UCLA,UCSC,UCM,5,73,24,IGETC\diablo_valley\4UC\diablo_valley__UCLA-UCM-UCSC-UCSD.json
diablo_valley,IGETC,UCSD,UCI,UCR,UCSB,4,66,22,IGETC\diablo_valley\4UC\diablo_valley__UCI-UCR-UCSB-UCSD.json
diablo_valley,IGETC,UCSD,UCI,UCR,UCD,4,63,21,IGETC\diablo_valley\4UC\diablo_valley__UCD-UCI-UCR-UCSD.json
diablo_valley,IGETC,UCSD,UCI,UCR,UCB,4,66,22,IGETC\diablo_valley\4UC\diablo_valley__UCB-UCI-UCR-UCSD.json
diablo_valley,IGETC,UCSD,UCI,UCR,UCSC,4,63,21,IGETC\diablo_valley\4UC\diablo_valley__UCI-UCR-UCSC-UCSD.json
diablo_valley,IGETC,UCSD,UCI,UCR,UCM,4,66,22,IGETC\diablo_valley\4UC\diablo_valley__UCI-UCM-UCR-UCSD.json
diablo_valley,IGETC,UCSD,UCI,UCSB,UCD,5,78,26,IGETC\diablo_valley\4UC\diablo_valley__UCD-UCI-UCSB-UCSD.json
diablo_valley,IGETC,UCSD,UCI,UCSB,UCB,5,75,25,IGETC\diablo_valley\4UC\diablo_valley__UCB-UCI-UCSB-UCSD.json
diablo_valley,IGETC,UCSD,UCI,UCSB,UCSC,5,75,25,IGETC\diablo_valley\4UC\diablo_valley__UCI-UCSB-UCSC-UCSD.json
diablo_valley,IGETC,UCSD,UCI,UCSB,UCM,5,75,25,IGETC\diablo_valley\4UC\diablo_valley__UCI-UCM-UCSB-UCSD.json
diablo_valley,IGETC,UCSD,UCI,UCD,UCB,4,66,22,IGETC\diablo_valley\4UC\diablo_valley__UCB-UCD-UCI-UCSD.json
diablo_valley,IGETC,UCSD,UCI,UCD,UCSC,4,63,21,IGETC\diablo_valley\4UC\diablo_valley__UCD-UCI-UCSC-UCSD.json
diablo_valley,IGETC,UCSD,UCI,UCD,UCM,4,66,22,IGETC\diablo_valley\4UC\diablo_valley__UCD-UCI-UCM-UCSD.json
diablo_valley,IGETC,UCSD,UCI,UCB,UCSC,5,75,25,IGETC\diablo_valley\4UC\diablo_valley__UCB-UCI-UCSC-UCSD.json
diablo_valley,IGETC,UCSD,UCI,UCB,UCM,5,75,25,IGETC\diablo_valley\4UC\diablo_valley__UCB-UCI-UCM-UCSD.json
diablo_valley,IGETC,UCSD,UCI,UCSC,UCM,5,75,25,IGETC\diablo_valley\4UC\diablo_valley__UCI-UCM-UCSC-UCSD.json
diablo_valley,IGETC,UCSD,UCR,UCSB,UCD,4,63,21,IGETC\diablo_valley\4UC\diablo_valley__UCD-UCR-UCSB-UCSD.json
diablo_valley,IGETC,UCSD,UCR,UCSB,UCB,4,63,21,IGETC\diablo_valley\4UC\diablo_valley__UCB-UCR-UCSB-UCSD.json
diablo_valley,IGETC,UCSD,UCR,UCSB,UCSC,4,63,21,IGETC\diablo_valley\4UC\diablo_valley__UCR-UCSB-UCSC-UCSD.json
diablo_valley,IGETC,UCSD,UCR,UCSB,UCM,4,63,21,IGETC\diablo_valley\4UC\diablo_valley__UCM-UCR-UCSB-UCSD.json
diablo_valley,IGETC,UCSD,UCR,UCD,UCB,4,63,21,IGETC\diablo_valley\4UC\diablo_valley__UCB-UCD-UCR-UCSD.json
diablo_valley,IGETC,UCSD,UCR,UCD,UCSC,4,60,20,IGETC\diablo_valley\4UC\diablo_valley__UCD-UCR-UCSC-UCSD.json
diablo_valley,IGETC,UCSD,UCR,UCD,UCM,4,63,21,IGETC\diablo_valley\4UC\diablo_valley__UCD-UCM-UCR-UCSD.json
diablo_valley,IGETC,UCSD,UCR,UCB,UCSC,4,63,21,IGETC\diablo_valley\4UC\diablo_valley__UCB-UCR-UCSC-UCSD.json
diablo_valley,IGETC,UCSD,UCR,UCB,UCM,4,63,21,IGETC\diablo_valley\4UC\diablo_valley__UCB-UCM-UCR-UCSD.json
diablo_valley,IGETC,UCSD,UCR,UCSC,UCM,4,63,21,IGETC\diablo_valley\4UC\diablo_valley__UCM-UCR-UCSC-UCSD.json
diablo_valley,IGETC,UCSD,UCSB,UCD,UCB,5,75,25,IGETC\diablo_valley\4UC\diablo_valley__UCB-UCD-UCSB-UCSD.json
diablo_valley,IGETC,UCSD,UCSB,UCD,UCSC,4,72,24,IGETC\diablo_valley\4UC\diablo_valley__UCD-UCSB-UCSC-UCSD.json
diablo_valley,IGETC,UCSD,UCSB,UCD,UCM,5,75,25,IGETC\diablo_valley\4UC\diablo_valley__UCD-UCM-UCSB-UCSD.json
diablo_valley,IGETC,UCSD,UCSB,UCB,UCSC,5,73,24,IGETC\diablo_valley\4UC\diablo_valley__UCB-UCSB-UCSC-UCSD.json
diablo_valley,IGETC,UCSD,UCSB,UCB,UCM,5,73,24,IGETC\diablo_valley\4UC\diablo_valley__UCB-UCM-UCSB-UCSD.json
diablo_valley,IGETC,UCSD,UCSB,UCSC,UCM,5,73,24,IGETC\diablo_valley\4UC\diablo_valley__UCM-UCSB-UCSC-UCSD.json
diablo_valley,IGETC,UCSD,UCD,UCB,UCSC,4,63,21,IGETC\diablo_valley\4UC\diablo_valley__UCB-UCD-UCSC-UCSD.json
diablo_valley,IGETC,UCSD,UCD,UCB,UCM,4,63,21,IGETC\diablo_valley\4UC\diablo_valley__UCB-UCD-UCM-UCSD.json
diablo_valley,IGETC,UCSD,UCD,UCSC,UCM,4,63,21,IGETC\diablo_valley\4UC\diablo_valley__UCD-UCM-UCSC-UCSD.json
diablo_valley,IGETC,UCSD,UCB,UCSC,UCM,5,74,24,IGETC\diablo_valley\4UC\diablo_valley__UCB-UCM-UCSC-UCSD.json
diablo_valley,IGETC,UCLA,UCI,UCR,UCSB,4,64,21,IGETC\diablo_valley\4UC\diablo_valley__UCI-UCLA-UCR-UCSB.json
diablo_valley,IGETC,UCLA,UCI,UCR,UCD,4,60,20,IGETC\diablo_valley\4UC\diablo_valley__UCD-UCI-UCLA-UCR.json
diablo_valley,IGETC,UCLA,UCI,UCR,UCB,4,57,19,IGETC\diablo_valley\4UC\diablo_valley__UCB-UCI-UCLA-UCR.json
diablo_valley,IGETC,UCLA,UCI,UCR,UCSC,4,60,20,IGETC\diablo_valley\4UC\diablo_valley__UCI-UCLA-UCR-UCSC.json
diablo_valley,IGETC,UCLA,UCI,UCR,UCM,4,57,19,IGETC\diablo_valley\4UC\diablo_valley__UCI-UCLA-UCM-UCR.json
diablo_valley,IGETC,UCLA,UCI,UCSB,UCD,4,72,24,IGETC\diablo_valley\4UC\diablo_valley__UCD-UCI-UCLA-UCSB.json
diablo_valley,IGETC,UCLA,UCI,UCSB,UCB,4,70,23,IGETC\diablo_valley\4UC\diablo_valley__UCB-UCI-UCLA-UCSB.json
diablo_valley,IGETC,UCLA,UCI,UCSB,UCSC,4,72,24,IGETC\diablo_valley\4UC\diablo_valley__UCI-UCLA-UCSB-UCSC.json
diablo_valley,IGETC,UCLA,UCI,UCSB,UCM,4,70,23,IGETC\diablo_valley\4UC\diablo_valley__UCI-UCLA-UCM-UCSB.json
diablo_valley,IGETC,UCLA,UCI,UCD,UCB,4,60,20,IGETC\diablo_valley\4UC\diablo_valley__UCB-UCD-UCI-UCLA.json
diablo_valley,IGETC,UCLA,UCI,UCD,UCSC,4,60,20,IGETC\diablo_valley\4UC\diablo_valley__UCD-UCI-UCLA-UCSC.json
diablo_valley,IGETC,UCLA,UCI,UCD,UCM,4,60,20,IGETC\diablo_valley\4UC\diablo_valley__UCD-UCI-UCLA-UCM.json
diablo_valley,IGETC,UCLA,UCI,UCB,UCSC,4,69,23,IGETC\diablo_valley\4UC\diablo_valley__UCB-UCI-UCLA-UCSC.json
diablo_valley,IGETC,UCLA,UCI,UCB,UCM,4,63,21,IGETC\diablo_valley\4UC\diablo_valley__UCB-UCI-UCLA-UCM.json
diablo_valley,IGETC,UCLA,UCI,UCSC,UCM,4,69,23,IGETC\diablo_valley\4UC\diablo_valley__UCI-UCLA-UCM-UCSC.json
diablo_valley,IGETC,UCLA,UCR,UCSB,UCD,4,60,20,IGETC\diablo_valley\4UC\diablo_valley__UCD-UCLA-UCR-UCSB.json
diablo_valley,IGETC,UCLA,UCR,UCSB,UCB,4,61,20,IGETC\diablo_valley\4UC\diablo_valley__UCB-UCLA-UCR-UCSB.json
diablo_valley,IGETC,UCLA,UCR,UCSB,UCSC,4,60,20,IGETC\diablo_valley\4UC\diablo_valley__UCLA-UCR-UCSB-UCSC.json
diablo_valley,IGETC,UCLA,UCR,UCSB,UCM,4,61,20,IGETC\diablo_valley\4UC\diablo_valley__UCLA-UCM-UCR-UCSB.json
diablo_valley,IGETC,UCLA,UCR,UCD,UCB,4,57,19,IGETC\diablo_valley\4UC\diablo_valley__UCB-UCD-UCLA-UCR.json
diablo_valley,IGETC,UCLA,UCR,UCD,UCSC,4,57,19,IGETC\diablo_valley\4UC\diablo_valley__UCD-UCLA-UCR-UCSC.json
diablo_valley,IGETC,UCLA,UCR,UCD,UCM,4,57,19,IGETC\diablo_valley\4UC\diablo_valley__UCD-UCLA-UCM-UCR.json
diablo_valley,IGETC,UCLA,UCR,UCB,UCSC,4,57,19,IGETC\diablo_valley\4UC\diablo_valley__UCB-UCLA-UCR-UCSC.json
diablo_valley,IGETC,UCLA,UCR,UCB,UCM,4,54,18,IGETC\diablo_valley\4UC\diablo_valley__UCB-UCLA-UCM-UCR.json
diablo_valley,IGETC,UCLA,UCR,UCSC,UCM,4,57,19,IGETC\diablo_valley\4UC\diablo_valley__UCLA-UCM-UCR-UCSC.json
diablo_valley,IGETC,UCLA,UCSB,UCD,UCB,4,69,23,IGETC\diablo_valley\4UC\diablo_valley__UCB-UCD-UCLA-UCSB.json
diablo_valley,IGETC,UCLA,UCSB,UCD,UCSC,4,69,23,IGETC\diablo_valley\4UC\diablo_valley__UCD-UCLA-UCSB-UCSC.json
diablo_valley,IGETC,UCLA,UCSB,UCD,UCM,4,69,23,IGETC\diablo_valley\4UC\diablo_valley__UCD-UCLA-UCM-UCSB.json
diablo_valley,IGETC,UCLA,UCSB,UCB,UCSC,4,70,23,IGETC\diablo_valley\4UC\diablo_valley__UCB-UCLA-UCSB-UCSC.json
diablo_valley,IGETC,UCLA,UCSB,UCB,UCM,4,68,22,IGETC\diablo_valley\4UC\diablo_valley__UCB-UCLA-UCM-UCSB.json
diablo_valley,IGETC,UCLA,UCSB,UCSC,UCM,4,70,23,IGETC\diablo_valley\4UC\diablo_valley__UCLA-UCM-UCSB-UCSC.json
diablo_valley,IGETC,UCLA,UCD,UCB,UCSC,4,57,19,IGETC\diablo_valley\4UC\diablo_valley__UCB-UCD-UCLA-UCSC.json
diablo_valley,IGETC,UCLA,UCD,UCB,UCM,4,57,19,IGETC\diablo_valley\4UC\diablo_valley__UCB-UCD-UCLA-UCM.json
diablo_valley,IGETC,UCLA,UCD,UCSC,UCM,4,57,19,IGETC\diablo_valley\4UC\diablo_valley__UCD-UCLA-UCM-UCSC.json
diablo_valley,IGETC,UCLA,UCB,UCSC,UCM,4,67,22,IGETC\diablo_valley\4UC\diablo_valley__UCB-UCLA-UCM-UCSC.json
diablo_valley,IGETC,UCI,UCR,UCSB,UCD,4,63,21,IGETC\diablo_valley\4UC\diablo_valley__UCD-UCI-UCR-UCSB.json
diablo_valley,IGETC,UCI,UCR,UCSB,UCB,4,64,21,IGETC\diablo_valley\4UC\diablo_valley__UCB-UCI-UCR-UCSB.json
diablo_valley,IGETC,UCI,UCR,UCSB,UCSC,4,65,21,IGETC\diablo_valley\4UC\diablo_valley__UCI-UCR-UCSB-UCSC.json
diablo_valley,IGETC,UCI,UCR,UCSB,UCM,4,64,21,IGETC\diablo_valley\4UC\diablo_valley__UCI-UCM-UCR-UCSB.json
diablo_valley,IGETC,UCI,UCR,UCD,UCB,4,60,20,IGETC\diablo_valley\4UC\diablo_valley__UCB-UCD-UCI-UCR.json
diablo_valley,IGETC,UCI,UCR,UCD,UCSC,3,54,18,IGETC\diablo_valley\4UC\diablo_valley__UCD-UCI-UCR-UCSC.json
diablo_valley,IGETC,UCI,UCR,UCD,UCM,4,60,20,IGETC\diablo_valley\4UC\diablo_valley__UCD-UCI-UCM-UCR.json
diablo_valley,IGETC,UCI,UCR,UCB,UCSC,4,60,20,IGETC\diablo_valley\4UC\diablo_valley__UCB-UCI-UCR-UCSC.json
diablo_valley,IGETC,UCI,UCR,UCB,UCM,4,57,19,IGETC\diablo_valley\4UC\diablo_valley__UCB-UCI-UCM-UCR.json
diablo_valley,IGETC,UCI,UCR,UCSC,UCM,4,60,20,IGETC\diablo_valley\4UC\diablo_valley__UCI-UCM-UCR-UCSC.json
diablo_valley,IGETC,UCI,UCSB,UCD,UCB,5,75,25,IGETC\diablo_valley\4UC\diablo_valley__UCB-UCD-UCI-UCSB.json
diablo_valley,IGETC,UCI,UCSB,UCD,UCSC,5,75,25,IGETC\diablo_valley\4UC\diablo_valley__UCD-UCI-UCSB-UCSC.json
diablo_valley,IGETC,UCI,UCSB,UCD,UCM,5,75,25,IGETC\diablo_valley\4UC\diablo_valley__UCD-UCI-UCM-UCSB.json
diablo_valley,IGETC,UCI,UCSB,UCB,UCSC,5,75,25,IGETC\diablo_valley\4UC\diablo_valley__UCB-UCI-UCSB-UCSC.json
diablo_valley,IGETC,UCI,UCSB,UCB,UCM,5,73,24,IGETC\diablo_valley\4UC\diablo_valley__UCB-UCI-UCM-UCSB.json
diablo_valley,IGETC,UCI,UCSB,UCSC,UCM,5,75,25,IGETC\diablo_valley\4UC\diablo_valley__UCI-UCM-UCSB-UCSC.json
diablo_valley,IGETC,UCI,UCD,UCB,UCSC,4,60,20,IGETC\diablo_valley\4UC\diablo_valley__UCB-UCD-UCI-UCSC.json
diablo_valley,IGETC,UCI,UCD,UCB,UCM,4,60,20,IGETC\diablo_valley\4UC\diablo_valley__UCB-UCD-UCI-UCM.json
diablo_valley,IGETC,UCI,UCD,UCSC,UCM,4,60,20,IGETC\diablo_valley\4UC\diablo_valley__UCD-UCI-UCM-UCSC.json
diablo_valley,IGETC,UCI,UCB,UCSC,UCM,4,72,24,IGETC\diablo_valley\4UC\diablo_valley__UCB-UCI-UCM-UCSC.json
diablo_valley,IGETC,UCR,UCSB,UCD,UCB,4,60,20,IGETC\diablo_valley\4UC\diablo_valley__UCB-UCD-UCR-UCSB.json
diablo_valley,IGETC,UCR,UCSB,UCD,UCSC,4,60,20,IGETC\diablo_valley\4UC\diablo_valley__UCD-UCR-UCSB-UCSC.json
diablo_valley,IGETC,UCR,UCSB,UCD,UCM,4,60,20,IGETC\diablo_valley\4UC\diablo_valley__UCD-UCM-UCR-UCSB.json
diablo_valley,IGETC,UCR,UCSB,UCB,UCSC,4,60,20,IGETC\diablo_valley\4UC\diablo_valley__UCB-UCR-UCSB-UCSC.json
diablo_valley,IGETC,UCR,UCSB,UCB,UCM,4,61,20,IGETC\diablo_valley\4UC\diablo_valley__UCB-UCM-UCR-UCSB.json
diablo_valley,IGETC,UCR,UCSB,UCSC,UCM,4,60,20,IGETC\diablo_valley\4UC\diablo_valley__UCM-UCR-UCSB-UCSC.json
diablo_valley,IGETC,UCR,UCD,UCB,UCSC,4,57,19,IGETC\diablo_valley\4UC\diablo_valley__UCB-UCD-UCR-UCSC.json
diablo_valley,IGETC,UCR,UCD,UCB,UCM,4,57,19,IGETC\diablo_valley\4UC\diablo_valley__UCB-UCD-UCM-UCR.json
diablo_valley,IGETC,UCR,UCD,UCSC,UCM,4,57,19,IGETC\diablo_valley\4UC\diablo_valley__UCD-UCM-UCR-UCSC.json
diablo_valley,IGETC,UCR,UCB,UCSC,UCM,4,57,19,IGETC\diablo_valley\4UC\diablo_valley__UCB-UCM-UCR-UCSC.json
diablo_valley,IGETC,UCSB,UCD,UCB,UCSC,4,57,19,IGETC\diablo_valley\4UC\diablo_valley__UCB-UCD-UCSB-UCSC.json
diablo_valley,IGETC,UCSB,UCD,UCB,UCM,4,57,19,IGETC\diablo_valley\4UC\diablo_valley__UCB-UCD-UCM-UCSB.json
diablo_valley,IGETC,UCSB,UCD,UCSC,UCM,4,57,19,IGETC\diablo_valley\4UC\diablo_valley__UCD-UCM-UCSB-UCSC.json
diablo_valley,IGETC,UCSB,UCB,UCSC,UCM,4,67,22,IGETC\diablo_valley\4UC\diablo_valley__UCB-UCM-UCSB-UCSC.json
diablo_valley,IGETC,UCD,UCB,UCSC,UCM,4,57,19,IGETC\diablo_valley\4UC\diablo_valley__UCB-UCD-UCM-UCSC.json
diablo_valley,IGETC,UCSD,UCLA,UCI,UCR,UCSB,4,72,24,IGETC\diablo_valley\5UC\diablo_valley__UCI-UCLA-UCR-UCSB-UCSD.json
diablo_valley,IGETC,UCSD,UCLA,UCI,UCR,UCD,5,75,25,IGETC\diablo_valley\5UC\diablo_valley__UCD-UCI-UCLA-UCR-UCSD.json
diablo_valley,IGETC,UCSD,UCLA,UCI,UCR,UCB,4,72,24,IGETC\diablo_valley\5UC\diablo_valley__UCB-UCI-UCLA-UCR-UCSD.json
diablo_valley,IGETC,UCSD,UCLA,UCI,UCR,UCSC,5,75,25,IGETC\diablo_valley\5UC\diablo_valley__UCI-UCLA-UCR-UCSC-UCSD.json
diablo_valley,IGETC,UCSD,UCLA,UCI,UCR,UCM,4,72,24,IGETC\diablo_valley\5UC\diablo_valley__UCI-UCLA-UCM-UCR-UCSD.json
diablo_valley,IGETC,UCSD,UCLA,UCI,UCSB,UCD,5,75,25,IGETC\diablo_valley\5UC\diablo_valley__UCD-UCI-UCLA-UCSB-UCSD.json
diablo_valley,IGETC,UCSD,UCLA,UCI,UCSB,UCB,4,72,24,IGETC\diablo_valley\5UC\diablo_valley__UCB-UCI-UCLA-UCSB-UCSD.json
diablo_valley,IGETC,UCSD,UCLA,UCI,UCSB,UCSC,5,75,25,IGETC\diablo_valley\5UC\diablo_valley__UCI-UCLA-UCSB-UCSC-UCSD.json
diablo_valley,IGETC,UCSD,UCLA,UCI,UCSB,UCM,4,72,24,IGETC\diablo_valley\5UC\diablo_valley__UCI-UCLA-UCM-UCSB-UCSD.json
diablo_valley,IGETC,UCSD,UCLA,UCI,UCD,UCB,5,75,25,IGETC\diablo_valley\5UC\diablo_valley__UCB-UCD-UCI-UCLA-UCSD.json
diablo_valley,IGETC,UCSD,UCLA,UCI,UCD,UCSC,5,75,25,IGETC\diablo_valley\5UC\diablo_valley__UCD-UCI-UCLA-UCSC-UCSD.json
diablo_valley,IGETC,UCSD,UCLA,UCI,UCD,UCM,5,75,25,IGETC\diablo_valley\5UC\diablo_valley__UCD-UCI-UCLA-UCM-UCSD.json
diablo_valley,IGETC,UCSD,UCLA,UCI,UCB,UCSC,5,75,25,IGETC\diablo_valley\5UC\diablo_valley__UCB-UCI-UCLA-UCSC-UCSD.json
diablo_valley,IGETC,UCSD,UCLA,UCI,UCB,UCM,4,72,24,IGETC\diablo_valley\5UC\diablo_valley__UCB-UCI-UCLA-UCM-UCSD.json
diablo_valley,IGETC,UCSD,UCLA,UCI,UCSC,UCM,5,75,25,IGETC\diablo_valley\5UC\diablo_valley__UCI-UCLA-UCM-UCSC-UCSD.json
diablo_valley,IGETC,UCSD,UCLA,UCR,UCSB,UCD,4,72,24,IGETC\diablo_valley\5UC\diablo_valley__UCD-UCLA-UCR-UCSB-UCSD.json
diablo_valley,IGETC,UCSD,UCLA,UCR,UCSB,UCB,4,69,23,IGETC\diablo_valley\5UC\diablo_valley__UCB-UCLA-UCR-UCSB-UCSD.json
diablo_valley,IGETC,UCSD,UCLA,UCR,UCSB,UCSC,4,72,24,IGETC\diablo_valley\5UC\diablo_valley__UCLA-UCR-UCSB-UCSC-UCSD.json
diablo_valley,IGETC,UCSD,UCLA,UCR,UCSB,UCM,4,69,23,IGETC\diablo_valley\5UC\diablo_valley__UCLA-UCM-UCR-UCSB-UCSD.json
diablo_valley,IGETC,UCSD,UCLA,UCR,UCD,UCB,4,72,24,IGETC\diablo_valley\5UC\diablo_valley__UCB-UCD-UCLA-UCR-UCSD.json
diablo_valley,IGETC,UCSD,UCLA,UCR,UCD,UCSC,4,72,24,IGETC\diablo_valley\5UC\diablo_valley__UCD-UCLA-UCR-UCSC-UCSD.json
diablo_valley,IGETC,UCSD,UCLA,UCR,UCD,UCM,4,72,24,IGETC\diablo_valley\5UC\diablo_valley__UCD-UCLA-UCM-UCR-UCSD.json
diablo_valley,IGETC,UCSD,UCLA,UCR,UCB,UCSC,4,72,24,IGETC\diablo_valley\5UC\diablo_valley__UCB-UCLA-UCR-UCSC-UCSD.json
diablo_valley,IGETC,UCSD,UCLA,UCR,UCB,UCM,4,69,23,IGETC\diablo_valley\5UC\diablo_valley__UCB-UCLA-UCM-UCR-UCSD.json
diablo_valley,IGETC,UCSD,UCLA,UCR,UCSC,UCM,4,72,24,IGETC\diablo_valley\5UC\diablo_valley__UCLA-UCM-UCR-UCSC-UCSD.json
diablo_valley,IGETC,UCSD,UCLA,UCSB,UCD,UCB,4,72,24,IGETC\diablo_valley\5UC\diablo_valley__UCB-UCD-UCLA-UCSB-UCSD.json
diablo_valley,IGETC,UCSD,UCLA,UCSB,UCD,UCSC,4,72,24,IGETC\diablo_valley\5UC\diablo_valley__UCD-UCLA-UCSB-UCSC-UCSD.json
diablo_valley,IGETC,UCSD,UCLA,UCSB,UCD,UCM,4,72,24,IGETC\diablo_valley\5UC\diablo_valley__UCD-UCLA-UCM-UCSB-UCSD.json
diablo_valley,IGETC,UCSD,UCLA,UCSB,UCB,UCSC,5,73,24,IGETC\diablo_valley\5UC\diablo_valley__UCB-UCLA-UCSB-UCSC-UCSD.json
diablo_valley,IGETC,UCSD,UCLA,UCSB,UCB,UCM,4,70,23,IGETC\diablo_valley\5UC\diablo_valley__UCB-UCLA-UCM-UCSB-UCSD.json
diablo_valley,IGETC,UCSD,UCLA,UCSB,UCSC,UCM,5,73,24,IGETC\diablo_valley\5UC\diablo_valley__UCLA-UCM-UCSB-UCSC-UCSD.json
diablo_valley,IGETC,UCSD,UCLA,UCD,UCB,UCSC,4,72,24,IGETC\diablo_valley\5UC\diablo_valley__UCB-UCD-UCLA-UCSC-UCSD.json
