cc,ucs,ge_pattern,status,total_terms,total_units,over_2_years,units_term_1,units_term_2,units_term_3,units_term_4,units_term_5,units_term_6,error
cabrillo,UCSD,7CoursePattern,success,12,72,True,15,15,12,6,3,3,
cabrillo,UCLA,7CoursePattern,success,12,72,True,15,15,9,9,3,3,
cabrillo,UCI,7CoursePattern,success,12,66,True,15,15,9,3,3,3,
cabrillo,UCR,7CoursePattern,success,12,66,True,15,15,9,3,3,3,
cabrillo,UCSB,7CoursePattern,success,12,77,True,15,15,14,9,3,3,
cabrillo,UCD,7CoursePattern,success,12,75,True,15,15,15,6,3,3,
cabrillo,UCB,7CoursePattern,success,12,69,True,15,15,6,9,3,3,
cabrillo,UCSC,7CoursePattern,success,12,66,True,15,15,9,3,3,3,
cabrillo,UCM,7CoursePattern,success,12,69,True,15,15,6,9,3,3,
cabrillo,UCLA+UCSD,7CoursePattern,success,12,81,True,15,15,15,12,3,3,
cabrillo,UCI+UCSD,7CoursePattern,success,12,78,True,15,15,15,9,3,3,
cabrillo,UCR+UCSD,7CoursePattern,success,12,78,True,15,15,15,9,3,3,
cabrillo,UCSB+UCSD,7CoursePattern,success,12,81,True,15,15,15,12,3,3,
cabrillo,UCD+UCSD,7CoursePattern,success,12,81,True,15,15,15,12,3,3,
cabrillo,UCB+UCSD,7CoursePattern,success,12,75,True,15,15,12,9,3,3,
cabrillo,UCSC+UCSD,7CoursePattern,success,12,75,True,15,15,15,6,3,3,
cabrillo,UCM+UCSD,7CoursePattern,success,12,75,True,15,15,12,9,3,3,
cabrillo,UCI+UCLA,7CoursePattern,success,12,78,True,15,15,15,9,3,3,
cabrillo,UCLA+UCR,7CoursePattern,success,12,75,True,15,15,12,9,3,3,
cabrillo,UCLA+UCSB,7CoursePattern,success,12,75,True,15,15,12,9,3,3,
cabrillo,UCD+UCLA,7CoursePattern,success,12,81,True,15,15,15,12,3,3,
cabrillo,UCB+UCLA,7CoursePattern,success,12,72,True,15,15,9,9,3,3,
cabrillo,UCLA+UCSC,7CoursePattern,success,12,81,True,15,15,15,12,3,3,
cabrillo,UCLA+UCM,7CoursePattern,success,12,72,True,15,15,9,9,3,3,
cabrillo,UCI+UCR,7CoursePattern,success,12,69,True,15,15,12,3,3,3,
cabrillo,UCI+UCSB,7CoursePattern,success,12,83,True,15,15,14,15,3,3,
cabrillo,UCD+UCI,7CoursePattern,success,12,78,True,15,15,15,9,3,3,
cabrillo,UCB+UCI,7CoursePattern,success,12,75,True,15,15,12,9,3,3,
cabrillo,UCI+UCSC,7CoursePattern,success,12,72,True,15,15,15,3,3,3,
cabrillo,UCI+UCM,7CoursePattern,success,12,78,True,15,15,15,9,3,3,
cabrillo,UCR+UCSB,7CoursePattern,success,12,83,True,15,15,14,15,3,3,
cabrillo,UCD+UCR,7CoursePattern,success,12,75,True,15,15,15,6,3,3,
cabrillo,UCB+UCR,7CoursePattern,success,12,75,True,15,15,12,9,3,3,
cabrillo,UCR+UCSC,7CoursePattern,success,12,72,True,15,15,15,3,3,3,
cabrillo,UCM+UCR,7CoursePattern,success,12,78,True,15,15,15,9,3,3,
cabrillo,UCD+UCSB,7CoursePattern,success,12,81,True,15,15,15,12,3,3,
cabrillo,UCB+UCSB,7CoursePattern,success,12,75,True,15,15,12,9,3,3,
cabrillo,UCSB+UCSC,7CoursePattern,success,12,83,True,15,15,14,15,3,3,
cabrillo,UCM+UCSB,7CoursePattern,success,12,75,True,15,15,12,9,3,3,
cabrillo,UCB+UCD,7CoursePattern,success,12,81,True,15,15,15,12,3,3,
cabrillo,UCD+UCSC,7CoursePattern,success,12,75,True,15,15,15,6,3,3,
cabrillo,UCD+UCM,7CoursePattern,success,12,81,True,15,15,15,12,3,3,
cabrillo,UCB+UCSC,7CoursePattern,success,12,75,True,15,15,12,9,3,3,
cabrillo,UCB+UCM,7CoursePattern,success,12,69,True,15,15,6,9,3,3,
cabrillo,UCM+UCSC,7CoursePattern,success,12,75,True,15,15,12,9,3,3,
cabrillo,UCI+UCLA+UCSD,7CoursePattern,success,12,84,True,15,15,15,15,3,3,
cabrillo,UCLA+UCR+UCSD,7CoursePattern,success,12,81,True,15,15,15,12,3,3,
cabrillo,UCLA+UCSB+UCSD,7CoursePattern,success,12,81,True,15,15,15,12,3,3,
cabrillo,UCD+UCLA+UCSD,7CoursePattern,success,12,84,True,15,15,15,15,3,3,
cabrillo,UCB+UCLA+UCSD,7CoursePattern,success,12,81,True,15,15,15,12,3,3,
cabrillo,UCLA+UCSC+UCSD,7CoursePattern,success,12,84,True,15,15,15,15,3,3,
cabrillo,UCLA+UCM+UCSD,7CoursePattern,success,12,81,True,15,15,15,12,3,3,
cabrillo,UCI+UCR+UCSD,7CoursePattern,success,12,78,True,15,15,15,9,3,3,
cabrillo,UCI+UCSB+UCSD,7CoursePattern,success,12,81,True,15,15,15,12,3,3,
cabrillo,UCD+UCI+UCSD,7CoursePattern,success,12,81,True,15,15,15,12,3,3,
cabrillo,UCB+UCI+UCSD,7CoursePattern,success,12,81,True,15,15,15,12,3,3,
cabrillo,UCI+UCSC+UCSD,7CoursePattern,success,12,81,True,15,15,15,12,3,3,
cabrillo,UCI+UCM+UCSD,7CoursePattern,success,12,81,True,15,15,15,12,3,3,
cabrillo,UCR+UCSB+UCSD,7CoursePattern,success,12,81,True,15,15,15,12,3,3,
cabrillo,UCD+UCR+UCSD,7CoursePattern,success,12,81,True,15,15,15,12,3,3,
cabrillo,UCB+UCR+UCSD,7CoursePattern,success,12,81,True,15,15,15,12,3,3,
cabrillo,UCR+UCSC+UCSD,7CoursePattern,success,12,84,True,15,15,15,15,3,3,
cabrillo,UCM+UCR+UCSD,7CoursePattern,success,12,81,True,15,15,15,12,3,3,
cabrillo,UCD+UCSB+UCSD,7CoursePattern,success,12,84,True,15,15,15,15,3,3,
cabrillo,UCB+UCSB+UCSD,7CoursePattern,success,12,81,True,15,15,15,12,3,3,
cabrillo,UCSB+UCSC+UCSD,7CoursePattern,success,12,84,True,15,15,15,15,3,3,
cabrillo,UCM+UCSB+UCSD,7CoursePattern,success,12,81,True,15,15,15,12,3,3,
cabrillo,UCB+UCD+UCSD,7CoursePattern,success,12,84,True,15,15,15,15,3,3,
cabrillo,UCD+UCSC+UCSD,7CoursePattern,success,12,81,True,15,15,15,12,3,3,
cabrillo,UCD+UCM+UCSD,7CoursePattern,success,12,84,True,15,15,15,15,3,3,
cabrillo,UCB+UCSC+UCSD,7CoursePattern,success,12,81,True,15,15,15,12,3,3,
cabrillo,UCB+UCM+UCSD,7CoursePattern,success,12,75,True,15,15,12,9,3,3,
cabrillo,UCM+UCSC+UCSD,7CoursePattern,success,12,78,True,15,15,15,9,3,3,
cabrillo,UCI+UCLA+UCR,7CoursePattern,success,12,78,True,15,15,15,9,3,3,
cabrillo,UCI+UCLA+UCSB,7CoursePattern,success,12,81,True,15,15,15,12,3,3,
cabrillo,UCD+UCI+UCLA,7CoursePattern,success,12,84,True,15,15,15,15,3,3,
cabrillo,UCB+UCI+UCLA,7CoursePattern,success,12,78,True,15,15,15,9,3,3,
cabrillo,UCI+UCLA+UCSC,7CoursePattern,success,12,81,True,15,15,15,12,3,3,
cabrillo,UCI+UCLA+UCM,7CoursePattern,success,12,81,True,15,15,15,12,3,3,
cabrillo,UCLA+UCR+UCSB,7CoursePattern,success,12,81,True,15,15,15,12,3,3,
cabrillo,UCD+UCLA+UCR,7CoursePattern,success,12,81,True,15,15,15,12,3,3,
cabrillo,UCB+UCLA+UCR,7CoursePattern,success,12,75,True,15,15,12,9,3,3,
cabrillo,UCLA+UCR+UCSC,7CoursePattern,success,12,81,True,15,15,15,12,3,3,
cabrillo,UCLA+UCM+UCR,7CoursePattern,success,12,78,True,15,15,15,9,3,3,
cabrillo,UCD+UCLA+UCSB,7CoursePattern,success,12,81,True,15,15,15,12,3,3,
cabrillo,UCB+UCLA+UCSB,7CoursePattern,success,12,75,True,15,15,12,9,3,3,
cabrillo,UCLA+UCSB+UCSC,7CoursePattern,success,12,81,True,15,15,15,12,3,3,
cabrillo,UCLA+UCM+UCSB,7CoursePattern,success,12,75,True,15,15,12,9,3,3,
cabrillo,UCB+UCD+UCLA,7CoursePattern,success,12,81,True,15,15,15,12,3,3,
cabrillo,UCD+UCLA+UCSC,7CoursePattern,success,12,84,True,15,15,15,15,3,3,
cabrillo,UCD+UCLA+UCM,7CoursePattern,success,12,81,True,15,15,15,12,3,3,
cabrillo,UCB+UCLA+UCSC,7CoursePattern,success,12,81,True,15,15,15,12,3,3,
cabrillo,UCB+UCLA+UCM,7CoursePattern,success,12,72,True,15,15,9,9,3,3,
cabrillo,UCLA+UCM+UCSC,7CoursePattern,success,12,81,True,15,15,15,12,3,3,
cabrillo,UCI+UCR+UCSB,7CoursePattern,success,12,83,True,15,15,14,15,3,3,
cabrillo,UCD+UCI+UCR,7CoursePattern,success,12,78,True,15,15,15,9,3,3,
cabrillo,UCB+UCI+UCR,7CoursePattern,success,12,78,True,15,15,15,9,3,3,
cabrillo,UCI+UCR+UCSC,7CoursePattern,success,12,72,True,15,15,15,3,3,3,
cabrillo,UCI+UCM+UCR,7CoursePattern,success,12,81,True,15,15,15,12,3,3,
cabrillo,UCD+UCI+UCSB,7CoursePattern,success,12,84,True,15,15,15,15,3,3,
cabrillo,UCB+UCI+UCSB,7CoursePattern,success,12,81,True,15,15,15,12,3,3,
cabrillo,UCI+UCSB+UCSC,7CoursePattern,success,12,86,True,15,15,14,15,6,3,
cabrillo,UCI+UCM+UCSB,7CoursePattern,success,12,81,True,15,15,15,12,3,3,
cabrillo,UCB+UCD+UCI,7CoursePattern,success,12,84,True,15,15,15,15,3,3,
cabrillo,UCD+UCI+UCSC,7CoursePattern,success,12,78,True,15,15,15,9,3,3,
cabrillo,UCD+UCI+UCM,7CoursePattern,success,12,84,True,15,15,15,15,3,3,
cabrillo,UCB+UCI+UCSC,7CoursePattern,success,12,81,True,15,15,15,12,3,3,
cabrillo,UCB+UCI+UCM,7CoursePattern,success,12,78,True,15,15,15,9,3,3,
cabrillo,UCI+UCM+UCSC,7CoursePattern,success,12,81,True,15,15,15,12,3,3,
cabrillo,UCD+UCR+UCSB,7CoursePattern,success,12,81,True,15,15,15,12,3,3,
cabrillo,UCB+UCR+UCSB,7CoursePattern,success,12,81,True,15,15,15,12,3,3,
cabrillo,UCR+UCSB+UCSC,7CoursePattern,success,12,86,True,15,15,14,15,6,3,
cabrillo,UCM+UCR+UCSB,7CoursePattern,success,12,81,True,15,15,15,12,3,3,
cabrillo,UCB+UCD+UCR,7CoursePattern,success,12,81,True,15,15,15,12,3,3,
cabrillo,UCD+UCR+UCSC,7CoursePattern,success,12,78,True,15,15,15,9,3,3,
cabrillo,UCD+UCM+UCR,7CoursePattern,success,12,81,True,15,15,15,12,3,3,
cabrillo,UCB+UCR+UCSC,7CoursePattern,success,12,81,True,15,15,15,12,3,3,
cabrillo,UCB+UCM+UCR,7CoursePattern,success,12,78,True,15,15,15,9,3,3,
cabrillo,UCM+UCR+UCSC,7CoursePattern,success,12,81,True,15,15,15,12,3,3,
cabrillo,UCB+UCD+UCSB,7CoursePattern,success,12,81,True,15,15,15,12,3,3,
cabrillo,UCD+UCSB+UCSC,7CoursePattern,success,12,84,True,15,15,15,15,3,3,
cabrillo,UCD+UCM+UCSB,7CoursePattern,success,12,81,True,15,15,15,12,3,3,
cabrillo,UCB+UCSB+UCSC,7CoursePattern,success,12,81,True,15,15,15,12,3,3,
cabrillo,UCB+UCM+UCSB,7CoursePattern,success,12,75,True,15,15,12,9,3,3,
cabrillo,UCM+UCSB+UCSC,7CoursePattern,success,12,81,True,15,15,15,12,3,3,
cabrillo,UCB+UCD+UCSC,7CoursePattern,success,12,84,True,15,15,15,15,3,3,
cabrillo,UCB+UCD+UCM,7CoursePattern,success,12,81,True,15,15,15,12,3,3,
cabrillo,UCD+UCM+UCSC,7CoursePattern,success,12,81,True,15,15,15,12,3,3,
cabrillo,UCB+UCM+UCSC,7CoursePattern,success,12,75,True,15,15,12,9,3,3,
cabrillo,UCI+UCLA+UCR+UCSD,7CoursePattern,success,12,84,True,15,15,15,15,3,3,
cabrillo,UCI+UCLA+UCSB+UCSD,7CoursePattern,success,12,84,True,15,15,15,15,3,3,
cabrillo,UCD+UCI+UCLA+UCSD,7CoursePattern,success,12,87,True,15,15,15,15,6,3,
cabrillo,UCB+UCI+UCLA+UCSD,7CoursePattern,success,12,84,True,15,15,15,15,3,3,
cabrillo,UCI+UCLA+UCSC+UCSD,7CoursePattern,success,12,84,True,15,15,15,15,3,3,
cabrillo,UCI+UCLA+UCM+UCSD,7CoursePattern,success,12,84,True,15,15,15,15,3,3,
cabrillo,UCLA+UCR+UCSB+UCSD,7CoursePattern,success,12,81,True,15,15,15,12,3,3,
cabrillo,UCD+UCLA+UCR+UCSD,7CoursePattern,success,12,84,True,15,15,15,15,3,3,
cabrillo,UCB+UCLA+UCR+UCSD,7CoursePattern,success,12,81,True,15,15,15,12,3,3,
cabrillo,UCLA+UCR+UCSC+UCSD,7CoursePattern,success,12,87,True,15,15,15,15,6,3,
cabrillo,UCLA+UCM+UCR+UCSD,7CoursePattern,success,12,81,True,15,15,15,12,3,3,
cabrillo,UCD+UCLA+UCSB+UCSD,7CoursePattern,success,12,84,True,15,15,15,15,3,3,
cabrillo,UCB+UCLA+UCSB+UCSD,7CoursePattern,success,12,81,True,15,15,15,12,3,3,
cabrillo,UCLA+UCSB+UCSC+UCSD,7CoursePattern,success,12,84,True,15,15,15,15,3,3,
cabrillo,UCLA+UCM+UCSB+UCSD,7CoursePattern,success,12,81,True,15,15,15,12,3,3,
cabrillo,UCB+UCD+UCLA+UCSD,7CoursePattern,success,12,84,True,15,15,15,15,3,3,
cabrillo,UCD+UCLA+UCSC+UCSD,7CoursePattern,success,12,87,True,15,15,15,15,6,3,
cabrillo,UCD+UCLA+UCM+UCSD,7CoursePattern,success,12,84,True,15,15,15,15,3,3,
cabrillo,UCB+UCLA+UCSC+UCSD,7CoursePattern,success,12,84,True,15,15,15,15,3,3,
cabrillo,UCB+UCLA+UCM+UCSD,7CoursePattern,success,12,81,True,15,15,15,12,3,3,
cabrillo,UCLA+UCM+UCSC+UCSD,7CoursePattern,success,12,84,True,15,15,15,15,3,3,
cabrillo,UCI+UCR+UCSB+UCSD,7CoursePattern,success,12,81,True,15,15,15,12,3,3,
cabrillo,UCD+UCI+UCR+UCSD,7CoursePattern,success,12,81,True,15,15,15,12,3,3,
cabrillo,UCB+UCI+UCR+UCSD,7CoursePattern,success,12,81,True,15,15,15,12,3,3,
cabrillo,UCI+UCR+UCSC+UCSD,7CoursePattern,success,12,81,True,15,15,15,12,3,3,
cabrillo,UCI+UCM+UCR+UCSD,7CoursePattern,success,12,81,True,15,15,15,12,3,3,
cabrillo,UCD+UCI+UCSB+UCSD,7CoursePattern,success,12,84,True,15,15,15,15,3,3,
cabrillo,UCB+UCI+UCSB+UCSD,7CoursePattern,success,12,81,True,15,15,15,12,3,3,
cabrillo,UCI+UCSB+UCSC+UCSD,7CoursePattern,success,12,84,True,15,15,15,15,3,3,
cabrillo,UCI+UCM+UCSB+UCSD,7CoursePattern,success,12,81,True,15,15,15,12,3,3,
cabrillo,UCB+UCD+UCI+UCSD,7CoursePattern,success,12,84,True,15,15,15,15,3,3,
cabrillo,UCD+UCI+UCSC+UCSD,7CoursePattern,success,12,81,True,15,15,15,12,3,3,
cabrillo,UCD+UCI+UCM+UCSD,7CoursePattern,success,12,84,True,15,15,15,15,3,3,
cabrillo,UCB+UCI+UCSC+UCSD,7CoursePattern,success,12,84,True,15,15,15,15,3,3,
cabrillo,UCB+UCI+UCM+UCSD,7CoursePattern,success,12,81,True,15,15,15,12,3,3,
cabrillo,UCI+UCM+UCSC+UCSD,7CoursePattern,success,12,84,True,15,15,15,15,3,3,
cabrillo,UCD+UCR+UCSB+UCSD,7CoursePattern,success,12,84,True,15,15,15,15,3,3,
cabrillo,UCB+UCR+UCSB+UCSD,7CoursePattern,success,12,81,True,15,15,15,12,3,3,
cabrillo,UCR+UCSB+UCSC+UCSD,7CoursePattern,success,12,87,True,15,15,15,15,6,3,
cabrillo,UCM+UCR+UCSB+UCSD,7CoursePattern,success,12,81,True,15,15,15,12,3,3,
cabrillo,UCB+UCD+UCR+UCSD,7CoursePattern,success,12,84,True,15,15,15,15,3,3,
