Semester,Course,Credits,UCs Fulfilled
1,MTH 1,5.0,UCSB; UCSC; UCSD
1,MTH 2,5.0,UCSB; UCSC; UCSD
1,MTH 3,5.0,UCSD
2,CSCI 20,4.0,UCSB; UCSC; UCSD
2,CSCI 15,4.0,UCSB
2,CSCI 21,4.0,UCSC
2,CSCI 19A,4.0,UCSD
3,MTH 4,3.0,UCSB
3,CSCI 28,3.0,UCSB
3,MTH 6,3.0,UCSB; UCSD
3,MTH 8,3.0,UCSC; UCSD
