cc,ucs,uc_count,ge_pattern,status,total_terms,total_units,over_2_years,major_courses_total,ge_courses_total,units_term_1,units_term_2,units_term_3,units_term_4,units_term_5,units_term_6,error
orange_coast,UCD+UCSC,2,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCD+UCM,2,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCB+UCSC,2,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCB+UCM,2,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCM+UCSC,2,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCI+UCLA+UCSD,3,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCLA+UCR+UCSD,3,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCLA+UCSB+UCSD,3,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCD+UCLA+UCSD,3,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCB+UCLA+UCSD,3,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCLA+UCSC+UCSD,3,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCLA+UCM+UCSD,3,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCI+UCR+UCSD,3,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCI+UCSB+UCSD,3,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCD+UCI+UCSD,3,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCB+UCI+UCSD,3,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCI+UCSC+UCSD,3,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCI+UCM+UCSD,3,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCR+UCSB+UCSD,3,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCD+UCR+UCSD,3,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCB+UCR+UCSD,3,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCR+UCSC+UCSD,3,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCM+UCR+UCSD,3,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCD+UCSB+UCSD,3,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCB+UCSB+UCSD,3,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCSB+UCSC+UCSD,3,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCM+UCSB+UCSD,3,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCB+UCD+UCSD,3,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
orange_coast,UCD+UCSC+UCSD,3,IGETC,success,5,59,True,5,12,14,13,14,15,3,0,
